ID,URL,Title,Summary
140,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_AI-Future-Lab.pdf,"Submission by AI Future Lab, April 2023PDF","TheAIFutureLab was founded in 2021 following the W orld EconomicForum’s GlobalShapers’ s initiative. Regulations should be implemented to promote the development of AI and prevent the spread of harmful effects of it. AI regulation should be designed and implemented. AI development should be based on principles that are well-regulated and well-behaved. AI regulations should be well-thoughted. AI is an important tool in addressing problems associated with artificial intelligence.  Regulation should promote anti-erosion, improve the quality of the environment, promote innovation and improve the environment. It will take a long time to improve the condition of the people involved in the development of AI systems. It should also improve the safety of the society. It is necessary for the future of AI and forts to improve their quality. It's also necessary to improve safety and the environment of the population. There is a need to be more regulation. It needs to be implemented. The Secretary-General's Envoy advises emia on how to improve the quality of education, education and technology. What should be included in the agenda is promoting education, promoting human rights, promoting empowerment, promoting safety, promoting transparency, and promoting the right to participate in the right-to-participatory workshops and working on the right and wrong-to work on the wrong-wrong-wrong things. The right-wrong thing is right. It is right to promote human rights. It's right to be right."
141,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Consultations-Americas.pdf,"Submission from multistakeholder Americas consultations facilitated by the Government of Germany and the Government of Mexico, April 2023PDF","Consulta. for theAmericas is in Mexico City on February 15-16, 2023. There will be an open discussion on how digital public goods can move forward in the 2030 Agenda and its SDGs. The report concludes that Internet access must be understood from a human rights perspective. The Global Digital Compact will be adopted at the Summit of the Future in 2024. Sweden, Rwanda and Rwanda are the co-facilitator countries. Mexico is hosting one of the three regional consultations aimed at producing tangible recommendations. The conference discussed the need for better understanding of human rights and privacy issues in the development of new technologies for responsible development. The conference also discussed the 5G network, which is starting in rural areas. There are multiple barriers for connectivity, affordability, accessibility, and taxes for telecommunication services. Technology companies have been in a structural decline in the returns they get from the value chain with a 12% decline. Legislators can establish limits on the amount of data and traffic with which they operate, to determine the percentage they have to pay either at the operational or capital expenditure level. There are gaps in digital literacy and access to the internet. The Global Digital Compact aims to promote collaboration in the development of solutions that make it possible to close the digital gaps. Javier López Casarín is the president of the Science, Technology and Innovation Commission of the Mexican Chamber of Deputies. The model of the 2030 Agenda could serve as an inspiration to organize cooperation between the UN agencies, and commissions in the elaboration and implementation of the agenda. It also aims to grant funds to finance projects with a high social and environmental impact that allow the inclusion of vulnerable groups."
142,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Asia-Consultations.pdf,"Submission from multistakeholder Asia consultations facilitated by the Government of Germany and the Government of India, April 2023PDF","The Global Digital Compact (GDC) - Asia Consultations took place on March 21st and 22nd, 2023 in New Delhi, India. Participants from government, civil society, private sector, academia, and international organizations had to exchange ideas about the future use of digital technologies. The focus was on the roles of the government and the private sector in ensuring inclusive, open, accessible, safe, and affordable digital technologies, such as DPGs and Digital Public Infrastructure. CSW67 concluded that there needs to be more gender diverse digital literacy training for all working groups, including access to sexuality, SRHR, abortion, gender identity education in digital literacy online."
143,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Islamic-Republic-Iran.pdf,"Submission by the Islamic Republic of Iran, April 2023PDF","The Islamic Republic of Iran will contribute to the Global Digital Compact in April 2023. The cyberspace has the ability to be designed, developed and managed on the basis of fundamental principle and rights for the good and the happiness of humanity. No country should seek digital dominance, colonialization and unilateralism in cyber space. The principles include providing safe, fair, free, legal and reliable access to useful and reliable educational resources for all ages and languages. They also include creating global networks of scientific content and knowledge based. The UN is developing principles, norms and regulations governing human rights commitments and obligations of technological companies and owners of cross-border digital platforms. There are Fundamental Principles of the UN Charter in the development and deployment of AI. There is a need for the development of an appropriate international legal framework in development and application of artificial intelligence systems. The Principles of Cyber Security and Trust are based on the principles of respecting sovereignty of governments in cyber space and non-intervention in domestic affairs of governments through cyber space. They are also discussing the cultural and social aspects of the internet."
144,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_APC.pdf,"Submission by the Association for Progressive Communications (APC), April 2023PDF","The Association for Progressive Communications sent a submission to the Global Digital Compact on Earth justice and sustainable development. APC works to create a just and sustainable world by harnessing the collective power of activists, organisations, excluded groups, communities and social movements to build a diverse and community-based approach to internet access. The submission is the result of a participatory consultation hosted by APC network and the Latin American Institute for Terraforming. It outlines shared principles for an open, free and secure digital future for all. The Human Rights Council urges states to respect, protect and promote women’s human rights and those of LGBTQI+ persons. Governments must guarantee universal, acceptable, affordable, unconditional, open, meaningful and equal access to the internet for women and people of diverse genders and sexualities. There is a need for a feminist digital economy that looks at the impact of the internet and what we are doing online. There should be recourse for illegal interference and violations of human rights in the digital sphere."
145,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Bangladesh_NGOs_Network_for_Radio_and_Communication.pdf,"Submission by the Bangladesh Internet Governance Forum (BIGF) and Bangladesh NGOs Network for Radio and Communication (BNNRC), April 2023PDF","The Bangladesh Internet Governance Forum (BIGF) and Bangladesh NGOs Network for Radio and Communication (BNNRC) welcome the opportunity to provide input into the Global Digital Compact. The Bangladesh Initiative for Connecting, Empowering & Amplifying Unified Vices on GDC is jointly supported by Manusher Jonno Foundation (MJF) and UN Development P rogramme(UNDP). They will discuss how the Compact can facilitate the use of digital technologies for the realisation of the 2030 Agenda for Sustainable Development and enhance digital access. The Global Digital Compact should work as catalysts for harmonizing to improve digital cooperation, bridge digital divides and accelerate the positive contribution of digital technologies in developing countries. The main challenges to data protection in Bangladesh are the lack of understanding regarding the data governance ecosystem and the absence of proper cross-border data protection safeguards to ensure accountability. There are issues related to the Sustainable Development Goals in Bangladesh. The Tech Envoy should uphold the current multi-stakeholder model of Internet governance, which is open, inclusive and decentralized. The government aims to ensure coherence, transparency, and predictability for effective climate change."
146,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_DepHUB.pdf,"Submission by the Data Economy Policy Hub, April 2023PDF","The Data Economy Policy Hub (DepHUB) is the first independent think-tank founded by an indigenous woman in South Africa. Its submission to the Global Digital Compact is co-developed by various contributors. It was formulated in consultation with a community of multi-sectoral actors from across Africa, through a series of online and open dialogues between 22nd February and 9th March 2023. They recommend the advancement of the four core principles to support global AI governance, which address collaborative global governance, sustainable digital development, just public data value creation, and human-centred multicultural values."
147,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Dynamic_Coalition_on_Accessibility_and_Disability.pdf,"Submission by the Dynamic Coalition on Accessibility and Disability (DCAD), April 2023PDF","The Dynamic Coalition on Accessibility and Disability is working to build a future where all sectors of the global community have equal access to the Information Society. They are submitting comments in three areas: Connecting all people to the Internet, Protect Data, and Accessibility, Security, and Capacity Building. All elements required for ICT connectivity and use must be affordable to citizens and businesses of all incomes and economic conditions. There should be basic, full-featured devices, services, and applications provided at low prices for those with lowest incomes, while higher-end products and services may be sold at market rates. DCAD promises to work will the MAG, Leadership Panel, IGF Secretariat, all NRIs, Best Practice Forums, and other organizations to educate others on how to make documents, websites, videos, and social media more accessible. DCAD wants to add a new Thematic area to the GDC since accessibility for persons with disabilities or specific needs is a cross-cutting theme and is not adequately covered by the other 6 themes. This also includes teaching about WCAG and the importance of using standards-based technology. The Global Digital Compact is working to improve accessibility and security for the disability community. The group promises to educate others on how to make documents, websites, videos, and social media more accessible. They promise to include representation of people with disabilities in the decision-making bodies of IGF and the leadership panel. They will also be included on the email list for updates on future developments on the global Digital Compact.    If you want to be included, please include the specific emails to be added."
148,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_United-Kingdom.pdf,"Submission by the United Kingdom, April 2023PDF","The United Kingdom welcomes the UN's invitation to share views and priorities relating to the Global Digital Compact. The Compact should be aspirational and forward-looking to ensure it is future-proofed against the rapid pace of technological change. It will be important to secure the buy-in and support of stakeholders who are central to building the digital future - governments, companies, technologists, civil society, and technology. It should embedding a human rights-based approach to the Compact as a whole, including individual policy areas. There is an opportunity for increased efforts to share approaches between governments and promote investment in, and sharing of, Digital Public Goods (DPGs). The Compact should champion the responsible use of data globally. It should promote the transformative potential of emerging technologies such as AI to drive sustainable growth and sustainable growth. The Compact has a positive vision for the future in which the use of AI systems improves people's lives for the better. It also includes the need to avoid duplication of UN system, excluding issues related to cyber security issues from the scope of the Compact."
149,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_R3D.pdf,"Submission by Red en Defensa de los Derechos Digitales (R3D), April 2023PDF","R 3 D aims to prevent abuse, detect and prevent it. It also aims to improve the safety of the Internet and prevent the misuse of personal data. There is a moratorium on the sale, transfer and use of surveillance technology. The right to human rights is essential for the development of AI systems. AI systems must have an opt-out option if the user does not want them to be subjected to an AI system. It can be used to train AI, business model and benchmark the effectiveness of the system."
150,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Republica-de-Cuba.pdf,"Submission by República de Cuba, April 2023PDF","The Republic of Cuba supports the Pacto Digital Mundial. It is important to promote the use of technology to improve the safety of the humanidad. Cuba supports UIT as an agencia of the Unión Internacional de Telecomunicaciones (UIT) and supports the agenda of the UNI. Cuba also supports UNI as a member of the UIT. It also supports the international cooperation of all parties involved in the development of the TIC. The UIT is an international agency. Cuba is also supportive of the agenda. Cuba rejects the concept of the “excepcionalidad of Internet” as Internet is not a fin but a medio for the satisfaction of the people and the pueblos. Cuba defiende the reconocimiento en pie de igualdad of the derechos, sociales and culturales, and the derecho al desarrollo. Cuba also supports the Pacto Digital Mundial, which aims to promote the inclusión of the Internet. Cuba proposes retomning the discusión for the práctica of a mecanismo intergubernamental for the gobernanza of Internet. Cuba is also concerned about the realización of Ciberataques by some Estados, organizaciones or individuos, as well as proliferating the Ciberdelito and el Ciberterrorismo. Cuba and the Unión Internacional de Telecomunicaciones are supportive of the idea. Cuba considers the importance of the UIT in the development of the digital revolution. Cuba considers it important to improve the quality of the Internet. It also considers the monopolio tecnológico, monopolio, the lack of a coherent diálogo coherent and of mecanismos institucionalizados. Cuba believes that the United States' economic and financial policies against Cuba are not effective. Cuba also considers that the US government's economic policies are not in line with the international community."
151,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Emmanuelle-Duquenne.pdf,"Submission by Emmanuelle Duquenne, April 2023PDF","The Global Digital Compact should be implemented by private sector, civil society, technical community and governments. Emmanuelle Duquenne is the policy advisor of the Digital Future Foundation. She is concerned about the future of the Internet, connectivity, data protection, human rights online, disinformation, artificial intelligence and digital commons. She believes universal connectivity is crucial for an inclusive digital economy and to accelerate progress toward the 17 UN Sustainable Development Goals on education, resilient infrastructure, inclusive and sustainable industrialization and innovation. "
152,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Wikimedia-Foundation.pdf,"Submission by the Wikimedia Foundation, April 2023PDF","The Wikimedia Foundation promotes the Wikimedia model of open, community-led, equitable information sharing. The foundation is committed to helping the cause of the Sustainable Development Goals by protecting the right of expression and privacy. The Foundation does not write, edit, or curate the articles on Wikipedia, unlike large social media platforms, and relies on a decentralized, volunteer-led content moderation model. Wikipedia is the largest resource for open and free knowledge in the world. Its data is also used by Google, Siri and Alexa."
153,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_UNGIS.pdf,"Submission by the United Nations Group on the Information Society (UNGIS), April 2023PDF","The United Nations Group on the Information Society (UNGIS) is the UN system’s inter-agency mechanism for advancing policy coherence and programme on matters related to information and communications technologies. UNGIS is comprised of 38 members. The mandate includes promoting collaboration and partnerships among the members of the Chief Executives Board to contribute to the achievement of WSIS goals, providing guidance on issues related to science and technology at the top of the UN Agenda, and mainstreaming ICT for Development in the CEB members. 26-50 people are engaged in the consultation process for input to the Global Digital Compact. UNGIS’ objective is to develop extensive collaboration and partnerships among CEB members in order to contribute to the achievement of the WSIS objectives, and to mainstream ICT for Development issues in the mandate of CEB. UNGS contributes towards WSIS implemention by streamlining the Information Society Agenda into the activities and programmes of the CEB, and by facilitating the support to countries in their efforts to achieve the goals agreed upon. Since 2015, the WSIS Process and the 2030 Agenda for Sustainable Development have been aligned by stakeholders to integrate information and communication technologies into their approaches in implementing the activities/initiatives. UNGIS agrees that harnessing the power of digital will be vital to rescuing the SDGs. The WSIS+20 Forum in Geneva will take place from 27 to 31 May 2024. The launch of the Open Consultation Process will coincide with the planning and holding of GDC consultations, which will look at synergies."
154,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Cloudflare.pdf,"Submission by Cloudflare, April 2023PDF"," Townsend Street, San Francisco, is located on the streets of San Francisco and on the outskirts of San Diego. Townsend Street is located in the middle of the city. There are 9 U.S. books on the list of books in which people should take a survey of their knowledge of the books they should read.    i.T. A. T, i. T T, m T, t. T and m T are the most recent examples of a list of five books.  The list of words used in this article includes P r i v v a c y, P r o m o t o c o l s, A N D, A C T I O N S and A N T S. The list also includes P R i n c i nc i p l e r s a l. s and P r y p t o g r a p h y. There is a lot of content to read in the first and second sections of each of the articles."
155,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submissio_Avaaz-Foundation.pdf,"Submission by the Avaaz Foundation, April 2023PDF","Aaz Foundation submits the contents of the document to the Global Digital Compact April 2023. There is a lot of content to read from the book ""H e l e n"" and ""P r i n ci p l e.N"". The Human Rights Impact Assessment and Guidance Toolbox is available on the website Human Rights. Facebook conducted a baseline assessment for potential human rights impacts on Myanmar. There are three assessment assessments for the human rights impact of AI that can be assessed on Facebook and the use of AI data sets. There are 5 words to be read and 5 topics to discuss from the HR I A, C B A, T A, and HR I. A, which is pr o po r t i o n a l i t y, be n c h m a r k i n g, s y sti sti is 2 0 1 8 (2 0 1.8) and a r e r e n t h e. s is a h o w l e."
156,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Youth-for-Privacy.pdf,"Submission by Youth for Privacy, April 2023PDF","Priv acy is in Manhattan, New York. They are interested in education and working in the United Nations and in the U.S. They want to discuss their mission on the Internet. They also want to work in business, study and develop technology. They will meet at a conference in New York City. They have two main objectives. They need to prepare for the conference. They should learn about their mission. They can contact them via email@y outh forpriv acy.  The Principles of HumanRights, Human Rights and Principles of Privacy Rights and Practical Principles of Practical Digital Rights are discussed in the context of the next 75th anniversary of the Human Rights Principles. For Y outh, they need to be aware of the risks of cyberbullying, stalking, and the impact of technology. They need to learn and understand the impact on people and technology. For y outh contact contact Youth outh forpriv acy at 10018.  The task is to improve the quality of digital technology. It will also focus on the human rights of people. The world needs more than 3.5 million dollars for cyber security. It also needs to be able to build capacity-building. It is also the focus of the task is on the need for people to be more aware of the risks of cyber-security. The task is also on the global, global and personal development, and on the digital platform. It's also a global task. It aims to improve productivity. "
157,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_5Rights.pdf,"Submission by the 5Rights Foundation, April 2023PDF","One in three users of digital services worldwide is a child. Children are exposed to a wide range of significant risks in the digital environment relating to content, contact, conduct and contract. States should take strong legislative and administrative measures to ensure any processing of children's data respects their rights and prioritises their best interests. The Global Digital Compact provides 5RIGHTS foundation to the GLOBAL DIGITAL COMPACT in April 2023. They advise children in the design and development of all digital products, services and features likely to be accessed by them. Sustainable Development Goals 2030 requires that children must be protected online and offline. Business sector should provide children with high level of privacy, safety and security by design and default, enforcing the adoption of children's rights by de sign standards. States should introduce legislation, regulations, and update or update laws on the regulation of AI systems. There is a need for a coordinated multi-stakeholder framework to tackle risks and promote the exercise by children of their rights in the digital environment. 5Rights Foundation contributes to the Global Digital Cooperation in 2023."
158,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Meta.pdf,"Submission by Meta, April 2023PDF"," Meta sends input to the Global Digital Compact in April 2023. The GDC should promote an open, globally connected internet with respect for human rights at its core. Meta has been a member of the Global Network Initiative since 2013. Meta supports working with governments to adopt data regulation that preserves the fundamental human rights of individuals, holds companies accountable, and promotes security. Meta also supports the use of end-to-end encryption against overreaching surveillance and encroachments on freedom of expression."
159,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_ICRC.pdf,"Submission by the International Committee of the Red Cross (ICRC), April 2023PDF","The ICRC has submitted a survey to the Global Digital Compact. It focuses on the potential human cost of cyber and other digital operations against civilian infrastructure, medical facilities and humanitarian organizations. The ICRC recommends new international rules with specific restrictions and restrictions on autonomous weapons. It also recommends strict constraints on the development and use of other autonomous weapons, which may include AI-controlled weapons designed or used to target humans. It urges States and other relevant authorities to take all necessary measures to preserve and protect the space for neutral, independent and impartial humanitarian action, information and communication."
160,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_-FES-ITfC.pdf,"Submission by the Friedrich Ebert Stiftung (FES) and IT for Change, April 2023 PDF","Anita Gurumurthy and Nandini Chami have written a charter of feminist demands from the Global South concerning the UN Global Digital Compact. The charter calls for key principles of digital governance, openness, freedom and security to be a guide in attaining  pluralism, equita and just societies. It is imperative to place the gender equality agenda at the heart of the proposed Global Digital compact. The data economy is exploitative and environmentally harmful. The internet and the social resource of data must be harnessed as a future-ready force for gender-transformative, ecologically convenient development."
161,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Global-Digital-Justice-Forum.pdf,"Submission by the Global Digital Justice Forum, April 2023PDF",The Global Digital Justice Forum has submitted a submission for the Global Digital Compact. It proposes to set up a Universal Service Obligation Fund and regulate Internet Service Providers to ensure non-discriminatory and affordable access to the Internet. The CEDAW Committee recommends building a data rights constitutionalism at the intersection of digitalization/datafication and traditional human rights discourse. Governments will update national privacy frameworks to align with the Convention 108 of the Council of Europe. Governments should adopt a national data constitutionalism rooted in human rights to guide all sectors of the economy and society.
162,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_25_Stakeholders_in_the_field_of_Artificial_Intelligence.pdf,"Submission by 25 stakeholders in the field of AI, April 2023PDF","The Global Digital Compact is the entry point for shaping the technology in the Summit of the Future. The Life Institute organized a virtual consultation to offer recommendations on artificial intelligence (AI) governance. Participants were asked for feedback on six prompts related to the GDC. The first round of the virtual consultation received 93 principle proposals. The second round of feedback will be open from March 1st to March. The UN has a unique role in the AI governance space. There is a need for an agreement on several types of procedures on incident reporting, de-escalation, auditing of AI-enabled military systems, non-proliferation, and strategic stability. Independent third parties should be given a mandate to test systems. Mark and Mark participated in the Virtual Consultation on AI governance principles. They agree that AI systems should be designed and deployed in a way that allows people to understand when they are being used and how they were developed and trained. They also agree on transparency and explainability of AI systems. The UN should focus on the preservation and protection of human dignity over economic development. There are challenges in harnessing AI systems in a manner that minimizes harms to individuals. The EU considers four categories of risk (unacceptable risk, high risk limited risk, and minimal risk)."
163,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Switzerland.pdf,"Submission by Switzerland, April 2023PDF",Switzerland will contribute to the Global Digital Compact on 30 April 2023. Switzerland will work towards the establishment of a Geneva-based presence of the Office of the Secretary-General’s Envoy on Technology. Switzerland also supports the UNCTAD E-commerce and DIGital Economy Programme. Switzerland supports Access Now's campaign to prevent internet shutdowns and the 2023 conference on digital rights. Switzerland is a member of the Freedom Online Coalition. Switzerland chairs the Council of Europe's Committee on Artificial Intelligence.
164,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_joint-submission-on-targeted-surveillance_0.pdf,"Submission by Amnesty International, April 2023PDF","The Joint submission to the Global Digital Compact on targeted surveillance violates human rights. They urge all states to put a moratorium on the sale, export, servicing and the use of spyware. They also urge them to take steps to put in place immediately. The use of surveillance tools violate human rights, including the right to privacy, freedom of assembly and association, and the right of expression. They can be harmful to vulnerable or marginalised communities, such as women and LGBT groups. They should be aware of their rights. This call has been backed by seven former and current UN Special Rapporteurs and the UN High Commissioner for Human Rights. They want to adopt and enforce a legal framework requiring transparency in acquisition and use of surveillance technologies by both public actors and private surveillance companies. They also want to ensure that all private companies domiciled in their countries are required to act responsibly and are held liable for adverse human rights impacts. They are also demanding that the public oversight boards oversee and approve the new surveillance technologies. 9. Implement procurement standards restricting contracts for surveillance technology to only those private surveillance companies that respect human rights in line with the UN Guiding Principles on Business and Human Rights and have not facilitated or contribute to human rights. 11. Inform securities exchanges and financial regulators of the harms associated with private surveillance technology companies, and require strict, regular scrutiny in law and regulation of disclosures and applications by those companies and their owners. Organizations such as Access Now, CyberPeace Institute, R3D, Comisión Mexicana de Defensa y Promoción de los Derechos Humanos, R."
165,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Colombian-IGF_0.pdf,"Submission by the Colombian IGF, April 2023PDF","The content content of this article is different than the content content in the past two weeks. There are 10 levels of the principles of Net Neutrality, Regulation, Geo-localization, Modernization, Internet access and the International Tax system. The solution to commercial fragmentation is to create,distribute, create, distribute, and use the Internet. It's possible to consult with stakeholders on specific issues, but it should also be allowed to stay informed and to stay in touch with them on the Internet and consult them."
166,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Microsoft.pdf,"Submission by Microsoft, April 2023PDF","Microsoft has responded to a public consultation on a proposed Global Digital Compact. Microsoft supports UN's set of aspirational goals for 2030. Microsoft has expanded its Airband initiative to extend internet coverage to 250 million people globally by the end of 2025, including 100 million people in Africa. Microsoft advocates for laws, regulations, and international agreements that keep data safe and respect sovereignty. Microsoft does not give any government direct or unfettered access to data. Microsoft also offers robust protections for customers, including encryption of data in transit and at rest in Azure, Office 365, and Dynamics 365."
167,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Article19.pdf,"Submission by Article19, April 2023PDF"," ARTICLE 19 has submitted to the Global Digital Compact’s Open Consultation. ARTICLE 19 believes it is essential to take a human rights-based approach to the principles and commitments to be set out in the GDC. In 2022, there were 187 instances of Internet disruptions in 35 countries by both States and companies to block, or throttle access to the Internet. The GDC must address the problem of the digital divide and support progress towards achieving meaningful and inclusive connectivity for all. It must affirm the relevance of universal and meaningful connectivity as a fundamental enabler of human rights. The application of human rights to technology needs to be mainstreamed well beyond the content layer. The relationship between technology and the right to freedom of expression and other relevant human rights goes beyond the world wide web, social media platforms, and applications. In Brazil, ARTICLE 19 championed the right of expression, right to information, freedom to association and assembly in the run up to the 2022 general elections. In Mexico, Pegasus spyware was illegally used to conduct surveillance on journalists and human rights defenders in Mexico. ARTICLE 19 is pushing for the proposed Cybercrime treaty to include strong human rights safeguards. They call on governments to ban the use of biometric technologies for untargeted mass surveillance in public and publicly accessible spaces."
168,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_UN-Habitat.pdf,"Submission by UN Habitat, April 2023PDF","In September 2020, the Secretary-General released Our Common Agenda. This report proposes a Global Digital Compact to improve digital cooperation and “outline shared principles for an  open, free and secure digital future for all” The Compact builds on the recommendations from the Roadmap for Digital Cooperation and will be the main outcome of a multi-stakeholder technology track at the Summit of the Future (September 202 4). This process should include the United Nations, the private sector and civil society, grassroots organizations, academia and individuals globally. The People-Centered Smart Cities principles include building more efficient and secure data management systems and protecting citizens’ privacy when using digital services. They also promote human rights in digital spaces and promote international cooperation in data. They want to promote the Guiding Principles on Business and Human Rights Framework and promote transparency, accountability, and non-discrimination of artificial intelligence. They are also promoting the use of digital technology in an ethical, inclusive and sustainable way to develop, procure and effectively use digital technologies. The New Urban Agenda, Smart Cities and the Global Alliance of Mayors for Digital Cooperation are working on the Global Digital Compact and Smart Cities. The list of contributors to the list includes Abdinassir Shale Sagar, Pontus Westerberg, Isabel Wetzel, Hazel Kuria, Florencia Serale and Pontus Westerberg. They discuss the need for technology to address public issues and narrow equity in smart city activities. They also discuss the development of guidelines and a playbook on local action for the digital cooperation."
169,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_OHCHR.pdf,"Submission by the Office of the United Nations High Commissioner for Human Rights (OHCHR), April 2023PDF","The Global Digital Compact will be submitted in April 2023. It will reaffirm the relevance of human rights for shaping the principles of our digital future. The private sector holds a strong stake in shaping our future in a responsible and rights-respecting manner. States have a duty to ensure a free and open Internet. They should avoid unnecessary restrictions on digital access. It's important to promote open-source software, open AI models, open standards and open content that adheres to privacy and other applicable international and domestic laws, standards and do no harm. The Human Rights Council has a duty to protect the right to privacy. It recommends promoting encryption, promoting the use of encryption and promoting human rights. It also recommends a moratorium on the sale and use of surveillance tools and biometric systems that can be used for the identification and classification of individuals in public places. The regulation of automated systems should involve prohibition of certain AI systems if they pose risks to human rights that cannot be sufficiently miti gated. The development and systematic deployment of methodologies to make AI systems more transparent is of utmost importance."
170,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_France.pdf,"Submission by France, April 2023PDF","The Pacte Numérique Mondial proposes a PNM for the Internet. France, France and the rest of the EU contribute to the PNM. There is a need for Internet without restrictions géographiques. France is interested in developing the infrastructure of the communs. The European Data Governance Act of May 4, 2022 provides a framework to strengthen trust in the voluntary sharing of data. Ecolab, a laboratoire français d’innovation for the transition écologique, will start in 2020."
171,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_AlSur.pdf,"Submission by Al Sur, April 2023PDF","AlSur sent his submission to the Global Consortium of Compacts. AlSur's main purpose is to build a space in which Latin Americans can understand the challenges they face in the digital world. There are concerns about the internet's role in human rights in Latin America. They are also concerned about the spread of violence, violence, and the use of surveillance technology. Al Sur has produced evidence on different surveillance tools used by public authorities. Websites should provide tools for reporting, for reporting and for responding to victims. There is a need to develop standards to regulate the use of these technologies to prevent violations of human rights. States must comply with the principles of availability, accessibility, affordable, and accessibility established by the International Union and the Universal Service Fund. There is a gap between broadband and high-quality broadband connectivity in Latin America and the Caribbean. Only 9.9% of Americans living in rural areas have high quality broadband connections. The most developed countries are still lagging behind behind. Citizens in the North enjoy strong data and privacy protection.  Access Now.org has a joint statement on how to act on people on the move. It says access to information should be subject to solid protections. It also needs to be considered for the protection of personal data. It's also necessary to balance the rights of individual and collective rights, especially those of people from countries where the information can be accessed. Service providers should train their employees and develop robust security protocols. UNESCO recommends on ethics and AI to respect human rights in the development, acquisition, acquisition and deployment of AI systems."
172,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_Open_Internet_for_Democracy.pdf,"Submission by Open Internet for Democracy, April 2023PDF","The submission to the Global Digital Compact focuses on how an open and accessible internet is fundamental to the success of democratic societies. An open internet is essential to the realization of fundamental human rights, the promotion of democratic values, and the advance of social, economic, and cultural progress. The submission was written by global advocates from civil society, media and the private sector. They agree on the key principles of protecting human rights in the digital age. They also recommend the use of AI to promote democratic digital governance."
173,https://www.un.org/techenvoy/sites/www.un.org.techenvoy/files/GDC-submission_China-IGF_0.pdf,"Submission by China IGF, April 2023PDF","The Internet community agreed to contribute to the Global Digital Compact. They agreed to support the development of the Internet infrastructure, support the construction, maintain the neutrality of Internet core resources and maintain the commonal of digital access technologies. They also agreed to establish a framework rule for global regulatory compatibility of cross-border data flows. There are six core principles for the protection of data security, privacy, and international cooperation in data security governance. Private sector should incorporate the key principles against war propaganda and national, racial or religious hatred into its terms of use. There is a guidebook to protect data. It is titled ""Data Protecting Data"". It will be published in the next book. It's a good idea to apply human rights for the first time in the modern world. There is a lot of information about IGF and it's not a good read. It has been fun to read again. It will also be interesting to hear from the book. There are some interesting ideas about artificial intelligence. It should be relevant content. The list is written in 5.5 points."
