id,URL,Category
1518,https://www.ft.com/content/6225920a-0a61-11e7-97d1-5e720a26771b,International politics
1519,https://www.theguardian.com/commentisfree/2017/mar/12/observer-view-on-the-big-six-energy-firms,Energy prices
1520,http://www.thetimes.co.uk/edition/comment/a-cleaner-future-0lvthp5wd,UK climate policy
1521,https://www.theguardian.com/business/2017/feb/26/windfarms-arent-real-reason-energy-bills-rising-blame-free-market,Renewables
1522,https://www.thesun.co.uk/news/2876121/brits-are-suffering-from-immigrants-taking-their-jobs-for-half-the-price-we-need-an-immigration-deal-that-works-for-everyone-not-just-bosses-who-want-cut-price-labour/,Transport
1523,https://www.ft.com/content/95d60514-f2bd-11e6-95ee-f14e55513608,US politics
1524,https://www.ft.com/content/d5ac49ec-f1e5-11e6-8758-6876151821a6,Nuclear
1525,http://www.independent.co.uk/voices/editorials/green-energy-is-evolving-so-why-aren-t-the-attitudes-of-ministers-a7570156.html?utm_source=Daily+Carbon+Briefing&utm_campaign=d6b9b7f567-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-d6b9b7f567-303447041,UK climate policy
1526,https://www.thetimes.co.uk/article/clear-the-air-f26rmfl8h,Transport
1527,https://www.theguardian.com/commentisfree/2017/jan/18/the-guardian-view-on-trump-and-global-warming-the-right-fight,US politics
1528,http://www.thetimes.co.uk/edition/comment/water-works-662kvmhwh,UK climate policy
1529,http://www.thetimes.co.uk/edition/comment/uncharitable-behaviour-zj2pw0pfs,Fracking
1530,https://www.theguardian.com/commentisfree/2016/dec/27/the-guardian-view-on-climate-change-bad-for-the-arctic?CMP=twt_gu,Arctic & Antarctic
1531,https://www.theguardian.com/commentisfree/2016/dec/19/the-guardian-view-on-climate-change-action-dont-delay,Arctic & Antarctic
1532,https://www.theguardian.com/commentisfree/2016/dec/14/the-guardian-view-on-donald-trumps-team-not-the-new-normal,US politics
1533,https://www.theguardian.com/commentisfree/2016/dec/09/the-guardian-view-on-flooding-more-focus-needed,Extreme weather & adaptation
1534,https://www.theguardian.com/commentisfree/2016/nov/19/liberal-democracy-trump-angela-merkel-france-netherlands-democratic,International politics
1535,https://www.theguardian.com/commentisfree/2016/nov/13/the-guardian-view-on-climate-change-trump-spells-disaster,International politics
1536,https://www.theguardian.com/commentisfree/2016/nov/13/the-guardian-view-on-climate-change-trump-spells-disaster,US politics
1537,https://www.theguardian.com/commentisfree/2016/nov/10/the-guardian-view-on-trumps-foreign-policy-a-threat-to-peace,US politics
1538,https://www.google.com/search?ei=nII2YOvYDbW31fAPufCEuA0&q=the+times+Electric+Future+The+High+Court+has+ruled+as+illegal+the+government%27s+idleness+over+air+pollution.+Ministers+must+now+reduce+the+numbers+of+diesel+cars+and+go+hybrid+and+electric&oq=the+times+Electric+Future+The+High+Court+has+ruled+as+illegal+the+government%27s+idleness+over+air+pollution.+Ministers+must+now+reduce+the+numbers+of+diesel+cars+and+go+hybrid+and+electric&gs_lcp=Cgdnd3Mtd2l6EAMyCAghEBYQHRAeMggIIRAWEB0QHjIICCEQFhAdEB5QgzdYqDtgvjxoAXAAeACAAZsBiAHlAZIBAzEuMZgBAKABAaABAqoBB2d3cy13aXrAAQE&sclient=gws-wiz&ved=0ahUKEwjrltGT_ILvAhW1WxUIHTk4AdcQ4dUDCA0&uact=5,Transport
1539,http://www.telegraph.co.uk/opinion/2016/10/30/wind-farms-pollute/,UK climate policy
1540,https://www.ft.com/content/e4605fc2-9cff-11e6-8324-be63473ce146?ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct,US politics
1541,https://www.theguardian.com/commentisfree/2016/oct/26/the-guardian-view-on-development-aid-do-it-better-but-do-it,Climate finance
1542,https://www.theguardian.com/commentisfree/2016/oct/25/the-guardian-view-on-heathrows-third-runway-climate-loses-out-to-growth,Aviation
1543,https://www.ft.com/content/9668c852-95f4-11e6-a1dc-bdf38d484582,Aviation
1544,https://www.dailymail.co.uk/debate/article-3826316/DAILY-MAIL-COMMENT-Don-t-reject-fracking-revolution-hand.html,Fracking
1545,http://www.telegraph.co.uk/opinion/2016/10/06/from-fracking-to-airports-our-leaders-need-to-show-courage-and-p/,UK climate policy
1546,http://www.independent.co.uk/voices/editorials/fracking-is-not-the-answer-to-the-question-of-how-we-power-our-nation-a7348806.html,Fracking
1547,https://www.ft.com/content/800e785a-8739-11e6-a75a-0c4dce033ade#axzz4LxR2OB5b,Fracking
1548,http://www.thetimes.co.uk/article/fracking-for-britain-rsb6rc3c0?utm_source=Daily+Carbon+Briefing&utm_campaign=455ad81f40-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-455ad81f40-303447041,Fracking
1549,http://www.ft.com/cms/s/0/7bf88750-83d9-11e6-a29c-6e7d9515ad15.html?siteedition=uk&ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct&utm_source=Daily+Carbon+Briefing&utm_campaign=eb250c6fc7-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-eb250c6fc7-303447041#axzz4LRGAPgmf,US politics
1550,http://www.dailymail.co.uk/debate/article-3792058/DAILY-MAIL-COMMENT-Britain-needs-power-plants.html,Nuclear
1551,https://www.thesun.co.uk/news/1793411/brits-must-try-to-look-on-the-bright-side-of-hinkley-point-nuclear-deal-now-that-theresa-may-has-given-it-the-go-ahead/,Nuclear
1552,http://www.thetimes.co.uk/edition/comment/adrift-73c6qkxmv?utm_source=Daily+Carbon+Briefing&utm_campaign=9775a86b9b-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-9775a86b9b-303447041,Nuclear
1553,http://www.telegraph.co.uk/opinion/2016/09/15/no-more-dithering--let-hinkley-begin/?utm_source=Daily+Carbon+Briefing&utm_campaign=9775a86b9b-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-9775a86b9b-303447041,Nuclear
1554,https://www.theguardian.com/commentisfree/2016/sep/15/the-guardian-view-on-hinkley-point-c-hard-choice-wrong-call?utm_source=Daily+Carbon+Briefing&utm_campaign=9775a86b9b-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-9775a86b9b-303447041,Nuclear
1555,http://www.ft.com/cms/s/0/40dbd3fa-7b2f-11e6-ae24-f193b105145e.html?utm_source=Daily+Carbon+Briefing&utm_campaign=9775a86b9b-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-9775a86b9b-303447041#axzz4KLLYRXcA,Nuclear
1556,https://www.ft.com/content/32806d66-7698-11e6-bf48-b372cdb1043a,International politics
1557,https://www.theguardian.com/commentisfree/2016/sep/01/the-guardian-view-on-pope-francis-an-unlikely-voice-for-the-environment,International politics
1558,https://www.thetimes.co.uk/article/electrify-britain-pxthq93fg,Transport
1559,https://www.thesun.co.uk/news/1651133/pats-the-spirit/,Energy prices
1560,https://www.theguardian.com/environment/commentisfree/2016/aug/17/the-guardian-view-on-the-heatwave-still-hope-on-climate-change,Extreme weather & adaptation
1561,https://www.theguardian.com/business/2016/aug/14/hinkley-point-security-not-only-reason-to-cancel-many-others?utm_source=Daily+Carbon+Briefing&utm_campaign=d749055798-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-d749055798-303447041,Nuclear
1562,http://www.telegraph.co.uk/news/2016/08/07/britain-must-seize-the--benefits-of-fracking/?utm_source=Daily+Carbon+Briefing&utm_campaign=2659b25009-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-2659b25009-303447041,Fracking
1563,http://www.independent.co.uk/voices/editorials/fracking-opponents-buy-off-theresa-may-smart-cynical-political-move-a7177476.html?utm_source=Daily+Carbon+Briefing&utm_campaign=2659b25009-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-2659b25009-303447041,Fracking
1564,http://www.dailymail.co.uk/debate/article-3727526/THE-MAIL-COMMENT-Switched-solution-power-crisis.html?utm_source=Daily+Carbon+Briefing&utm_campaign=2659b25009-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-2659b25009-303447041,Fracking
1565,https://www.thesun.co.uk/news/1566785/its-time-to-sell-case-for-fracking/?utm_source=Daily+Carbon+Briefing&utm_campaign=2659b25009-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-2659b25009-303447041,Fracking
1566,https://www.ft.com/content/5485322e-596b-11e6-9f70-badea1b336d4,Energy prices
1567,http://www.dailymail.co.uk/debate/article-3719146/DAILY-MAIL-COMMENT-sneering-House-asking-reform.html?utm_source=Daily+Carbon+Briefing&utm_campaign=190b6d7b1b-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-190b6d7b1b-303447041,Nuclear
1568,https://www.theguardian.com/commentisfree/2016/jul/30/nuclear-power-hinkley-point?utm_source=Daily+Carbon+Briefing&utm_campaign=f5c7af9592-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-f5c7af9592-303447041,Nuclear
1569,http://www.telegraph.co.uk/opinion/2016/07/30/we-need-hinkley--or-something-better/?utm_source=Daily+Carbon+Briefing&utm_campaign=f5c7af9592-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-f5c7af9592-303447041,Nuclear
1570,http://www.dailymail.co.uk/debate/article-3713779/DAILY-MAIL-COMMENT-Paying-heavy-price-nuclear-future.html,Nuclear
1571,https://www.thesun.co.uk/news/1520168/a-nuclear-error/,Nuclear
1572,http://www.thetimes.co.uk/article/no-point-in-hinkley-26d6pmplw,Nuclear
1573,https://www.ft.com/content/dd5d7fa8-557d-11e6-befd-2fc0c26b3c60,Nuclear
1574,https://www.theguardian.com/commentisfree/2016/jul/28/the-guardian-view-on-hinkley-c-wrong-project-wrong-price?utm_source=Daily+Carbon+Briefing&utm_campaign=df19069b68-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-df19069b68-303447041,Nuclear
1575,"",Fracking
1576,https://www.thesun.co.uk/news/1434951/theresas-task/,UK politics
1577,https://www.theguardian.com/commentisfree/2016/jul/12/the-guardian-view-on-david-cameron-a-prime-minister-of-broken-promises,UK politics
1578,https://www.ft.com/content/2e2be2fa-450a-11e6-9b66-0712b3873ae1,Oil & gas
1579,https://www.ft.com/content/269bafca-3f7e-11e6-9f2c-36b487ebd80a,Climate science
1580,https://www.thetimes.co.uk/article/its-electrifying-wppm96hlg,Transport
1581,https://www.theguardian.com/commentisfree/2016/jun/18/observer-editorial-eu-referendum-how-to-vote,International politics
1582,https://www.theguardian.com/commentisfree/2016/jun/07/the-guardian-view-on-the-great-barrier-reef-the-crisis-they-prefer-to-downplay,International politics
1583,http://www.dailymail.co.uk/debate/article-3626690/DAILY-MAIL-COMMENT-Stop-insults-honest-debate.html,Renewables
1584,https://www.theguardian.com/business/2016/may/29/hinkley-point-c-leave-hedgehogs-nuclear-debacle?utm_source=Daily+Carbon+Briefing&utm_campaign=a1c8bc4577-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-a1c8bc4577-303447041,Nuclear
1585,http://www.ft.com/cms/s/0/701c3e74-23fb-11e6-aa98-db1e01fabc0c.html?utm_source=Daily+Carbon+Briefing&utm_campaign=a1c8bc4577-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-a1c8bc4577-303447041#axzz4A9R5XBds,Oil & gas
1586,https://www.ft.com/content/701c3e74-23fb-11e6-aa98-db1e01fabc0c,Oil & gas
1587,"",Nuclear
1588,http://www.thetimes.co.uk/edition/comment/future-fracking-cwkw6xrg6?utm_source=Daily+Carbon+Briefing&utm_campaign=79ed975d37-cb_daily&utm_medium=email&utm_term=0_876aab4fd7-79ed975d37-303447041,Fracking
1589,https://www.independent.co.uk/voices/editorials/how-bacon-sandwiches-could-help-fight-climate-change-a7004171.html,International politics
1590,https://next.ft.com/content/f81f7ae4-0ae1-11e6-9456-444ab5211a2f,Oil & gas
1591,http://www.theguardian.com/commentisfree/2016/apr/24/the-guardian-view-on-the-un-climate-change-treaty-now-for-some-action,Paris Agreement
1592,https://www.ft.com/content/936011b4-087e-11e6-b6d3-746f8e9cdd33,Climate science
1593,https://www.ft.com/content/e5c83114-02f9-11e6-af1d-c47326021344,Oil & gas
1594,http://www.express.co.uk/comment/expresscomment/657768/Save-out-steel-Port-Talbot-EU-Brexit-Falklands-England-Cricket-T20,Steel
1595,http://www.thesundaytimes.co.uk/sto/comment/leaders/article1684311.ece,Steel
1596,http://www.dailymail.co.uk/debate/article-3519996/DAILY-MAIL-COMMENT-crown-jewels-lose.html,Steel
1597,"",Steel
1598,https://www.ft.com/content/f5b9f3e0-f7f6-11e5-803c-d27c7117d132,Transport
1599,http://www.telegraph.co.uk/opinion/2016/03/31/clarity-is-needed-over-british-steel/,Steel
1600,https://www.independent.co.uk/voices/editorials/steel-s-crisis-cannot-and-should-not-be-used-argument-eu-referendum-a6960241.html,Steel
1601,"",Nuclear
1602,https://www.theguardian.com/commentisfree/2016/mar/30/the-guardian-view-on-tata-steels-pull-out-a-national-summons-to-get-serious,Steel
1603,https://next.ft.com/content/e5d692b6-f662-11e5-803c-d27c7117d132,Steel
1604,https://www.dailymail.co.uk/debate/article-3508862/DAILY-MAIL-COMMENT-EU-scare-tactics-cost-energy.html,UK politics
1605,https://www.theguardian.com/commentisfree/2016/mar/15/the-guardian-view-on-februarys-record-warmth-nasty-weather-for-the-time-of-year,Extreme weather & adaptation
1606,http://beta.thetimes.co.uk/article/6829396a-e70b-11e5-b34f-8cb8b003b8aa,Nuclear
1607,http://www.thetimes.co.uk/tto/opinion/leaders/article4707756.ece?CMP=SOC-appshare-DIG4406325832-other-and-2.1.5,Nuclear
1608,https://www.ft.com/content/440a959e-e529-11e5-bc31-138df2ae9ee6,US politics
1609,http://www.theguardian.com/commentisfree/2016/mar/07/the-guardian-view-on-energy-policy-keeping-the-lights-on-is-what-governments-are-for,Nuclear
1610,http://www.ft.com/cms/s/0/be7b63d6-e456-11e5-bc31-138df2ae9ee6.html#axzz42DivaynN,Nuclear
1611,https://www.ft.com/content/be7b63d6-e456-11e5-bc31-138df2ae9ee6,Nuclear
1612,https://www.thetimes.co.uk/article/playing-politics-with-fracking-mffml7cmx,Fracking
1613,https://next.ft.com/content/9d484f08-d63c-11e5-829b-8564e7528e54?ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct,Nuclear
1614,https://www.ft.com/content/9d484f08-d63c-11e5-829b-8564e7528e54,Nuclear
1615,http://www.telegraph.co.uk/news/earth/energy/nuclearpower/12160291/An-energy-strategy-that-relies-on-hope.html,Nuclear
1616,https://www.ft.com/content/a1879130-d567-11e5-8887-98e7feb46f27,Oil & gas
1617,https://www.pressreader.com/uk/the-sunday-telegraph/20160214/281822872851783,Renewables
1618,"",Renewables
1619,"",UK climate policy
1620,https://www.thesun.co.uk/archives/news/179339/the-sun-says-24/,Steel
1621,http://www.mirror.co.uk/news/uk-news/voice-mirror-after-closures-now-7202400,Steel
1622,https://www.thesun.co.uk/archives/news/155042/the-sun-says-19/,Energy prices
1623,https://www.thetimes.co.uk/article/troubled-waters-wrf7xn6j0,Oil & gas
1624,http://www.ft.com/cms/s/0/f049b3f2-bb90-11e5-b151-8e15c9a029fb.html?ftcamp=published_links%2Frss%2Fcompanies_energy%2Ffeed%2F%2Fproduct#axzz3xVZs6jVX,Oil & gas
1625,https://www.ft.com/content/f049b3f2-bb90-11e5-b151-8e15c9a029fb,Oil & gas
1626,"",Oil & gas
1627,http://www.theguardian.com/commentisfree/2016/jan/13/the-guardian-view-on-the-economic-and-environmental-impact-of-falling-oil-prices,Oil & gas
1628,"",Oil & gas
1629,http://www.thetimes.co.uk/tto/news/uk/scotland/article4656657.ece,Extreme weather & adaptation
1630,http://www.dailymail.co.uk/columnists/article-3382439/MAIL-SUNDAY-COMMENT-clowns-d-wreck-way-life.html,Extreme weather & adaptation
1631,https://www.theguardian.com/commentisfree/2016/jan/03/observer-view-on-flooding-and-osborne-economic-policy-budget-cuts,Extreme weather & adaptation
1632,http://www.thesundaytimes.co.uk/sto/comment/leaders/article1651924.ece,Extreme weather & adaptation
1633,https://twitter.com/LeoHickman/status/682467259315544065,Extreme weather & adaptation
1634,http://www.dailymail.co.uk/debate/article-3376930/DAILY-MAIL-COMMENT-Spare-smug-piety-celebrities.html,Climate finance
1635,https://www.theguardian.com/commentisfree/2015/dec/29/the-guardian-view-on-uk-national-priorities-flood-defence-and-overseas-aid-are-not-alternatives,Extreme weather & adaptation
1636,http://www.dailymail.co.uk/debate/article-3375853/DAILY-MAIL-COMMENT-Floods-prove-charity-begin-home.html,Extreme weather & adaptation
1637,http://www.independent.co.uk/voices/uk-flooding-false-economies-may-well-have-exacerbated-the-impact-of-the-not-altogether-unprecedented-a6787876.html,Extreme weather & adaptation
1638,http://www.telegraph.co.uk/news/weather/12070987/Fight-the-floods-with-diverted-foreign-aid.html,Extreme weather & adaptation
1639,http://www.theguardian.com/commentisfree/2015/dec/27/the-guardian-view-on-the-uk-floods-they-will-be-back,Extreme weather & adaptation
1640,http://www.express.co.uk/comment/expresscomment/629600/Floods-England-north-met-office,Extreme weather & adaptation
1641,http://www.theguardian.com/commentisfree/2015/dec/20/the-guardian-view-on-beijing-smog-alert-dealing-with-the-symptom-not-the-cause,China
1642,"",Coal
1643,https://www.theguardian.com/commentisfree/2015/nov/18/the-guardian-view-on-paris-terror-and-climate-change-shaping-the-future,Paris Agreement
1644,http://www.telegraph.co.uk/news/earth/energy/12056901/Energy-security-is-acause-for-concern.html,Coal
1645,http://www.theguardian.com/commentisfree/2015/dec/17/the-guardian-view-on-the-end-of-deep-mining-adieu-to-the-aristocracy-of-the-working-class,Coal
1646,"",Fracking
1647,https://www.telegraph.co.uk/finance/oilprices/12050333/The-fragile-geopolitics-and-economics-of-cheap-oil.html,Oil & gas
1648,"",Extreme weather & adaptation
1649,http://www.thetimes.co.uk/tto/opinion/leaders/article4640034.ece,Paris Agreement
1650,http://www.dailymail.co.uk/debate/article-3358715/DAILY-MAIL-COMMENT-going-gets-tough-stand-firm.html,Paris Agreement
1651,"",Paris Agreement
1652,"",Paris Agreement
1653,http://www.theguardian.com/commentisfree/2015/dec/14/the-guardian-view-on-uk-energy-policy-after-paris-amber-rudd-must-flick-the-trip-switch,UK climate policy
1654,https://www.dailymail.co.uk/debate/article-3358715/DAILY-MAIL-COMMENT-going-gets-tough-stand-firm.html,Paris Agreement
1655,https://next.ft.com/content/62c1a770-a1b8-11e5-bc70-7ff6d4fd203a,Paris Agreement
1656,http://www.theguardian.com/commentisfree/2015/dec/13/the-guardian-view-on-cop-21-climate-talks-saving-the-planet-in-a-fracturing-world,Paris Agreement
1657,http://www.thesundaytimes.co.uk/sto/comment/leaders/article1644397.ece?,Paris Agreement
1658,http://www.theguardian.com/commentisfree/2015/dec/13/observer-editorial-climate-deal,Paris Agreement
1659,http://www.independent.co.uk/voices/cop21-the-paris-climate-deal-is-our-best-chance-to-save-the-planet-but-every-nation-needs-to-support-a6771821.html,Paris Agreement
1660,https://www.thesun.co.uk/archives/news/845701/the-sun-says-53/,Climate finance
1661,http://www.dailymail.co.uk/news/article-3352046/DAILY-MAIL-COMMENT-Rescue-Christmas-stoical-victims.html,Oil & gas
1662,https://www.dailymail.co.uk/news/article-3352046/DAILY-MAIL-COMMENT-Rescue-Christmas-stoical-victims.html,Extreme weather & adaptation
1663,http://www.mirror.co.uk/news/uk-news/voice-mirror-storm-desmond-shows-6966639#ICID=sharebar_twitter,Extreme weather & adaptation
1664,http://www.theguardian.com/commentisfree/2016/jan/03/observer-view-on-flooding-and-osborne-economic-policy-budget-cuts,Extreme weather & adaptation
1665,https://www.ft.com/content/d774054a-98f3-11e5-9228-87e603d47bdc,Oil & gas
1666,https://www.ft.com/content/e7c7d522-975c-11e5-95c7-d47aa298f769,Paris Agreement
1667,https://www.thesun.co.uk/archives/news/75630/sorry-scandal/,Transport
1668,https://www.theguardian.com/commentisfree/2015/nov/29/the-guardian-view-on-the-climate-change-summit-there-is-no-planet-b,Paris Agreement
1669,https://www.express.co.uk/comment/expresscomment/622471/express-comment-immigration-heathrow-airport-protests-black-friday,Activism
1670,"",Climate science
1671,https://www.ft.com/content/6e531eba-8931-11e5-90de-f44762bf9896,Paris Agreement
1672,https://www.ft.com/content/4b24a30a-86e3-11e5-90de-f44762bf9896,Steel
1673,https://www.ft.com/content/345ad7dc-8479-11e5-8095-ed1a37d1e096,US politics
1674,http://www.theguardian.com/commentisfree/2015/nov/08/observer-editorial-tories-climate-change-u-turn-paris-conference,UK climate policy
1675,https://www.thetimes.co.uk/article/dont-let-the-lights-go-out-g3mrkzl6m23,UK climate policy
1676,http://www.express.co.uk/comment/expresscomment/616812/Calais-migrant-camp-Jungle-Pension-crisis-global-warming,UK climate policy
1677,http://www.thetimes.co.uk/tto/opinion/leaders/article4599286.ece,Renewables
1678,http://www.theguardian.com/commentisfree/2015/oct/25/the-guardian-view-on-solar-power-put-in-the-shade-just-when-it-needs-the-sun,Renewables
1679,"",China
1680,https://www.theguardian.com/commentisfree/2015/oct/22/the-guardian-view-on-mark-carney-and-the-eu-the-dangers-of-being-drawn-to-the-fight,International politics
1681,https://www.thesun.co.uk/archives/news/53147/clown-courts/,Steel
1682,http://www.thesundaytimes.co.uk/sto/comment/leaders/article1620722.ece,China
1683,"",Climate science
1684,http://www.theguardian.com/commentisfree/2015/oct/16/the-guardian-view-on-the-steel-industry-wheres-the-entrepreneurial-state-when-its-needed,Steel
1685,https://www.thesun.co.uk/archives/news/32911/time-for-serious-cash-mr-cameron/,Climate finance
1686,http://www.theguardian.com/commentisfree/2015/oct/11/observer-view-renewable-energy-policy-conservative,Renewables
1687,http://www.thetimes.co.uk/tto/opinion/leaders/article4587199.ece,China
1688,http://www.theguardian.com/commentisfree/2015/oct/04/observer-view-climate-change-mark-carney,Risk & divestment
1689,"",Renewables
1690,https://www.theguardian.com/commentisfree/2015/oct/04/the-guardian-view-on-the-paris-climate-change-summit-reasons-to-be-cheerful,Paris Agreement
1691,https://www.ft.com/content/7be03478-676c-11e5-a57f-21b88f7d973f,Climate finance
1692,http://www.ft.com/cms/s/0/7be03478-676c-11e5-a57f-21b88f7d973f.html?ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct#axzz3yXfubFbk,Risk & divestment
1693,http://www.ft.com/cms/s/0/b1f3ec6c-65cd-11e5-a28b-50226830d644.html#axzz3yXfubFbk,China
1694,"",Climate finance
1695,http://www.theguardian.com/business/2015/sep/27/hinkley-point-what-price-avoiding-humiliation,Nuclear
1696,https://www.thesun.co.uk/archives/news/169630/firms-eye-exit/,Climate science
1697,https://www.ft.com/content/9c918afe-62a9-11e5-a28b-50226830d644,Steel
1698,"",Nuclear
1699,https://www.thetimes.co.uk/article/atomic-alert-tp0t7vj0jpc,Nuclear
1700,https://www.theguardian.com/commentisfree/2015/sep/21/the-guardian-view-on-hinkley-point-c-overcomplicated-overpriced-and-overdue,Nuclear
1701,https://www.thesun.co.uk/archives/news/157235/diesel-disaster/,Transport
1702,http://www.theguardian.com/commentisfree/2015/sep/21/the-guardian-view-on-hinkley-point-c-overcomplicated-overpriced-and-overdue,Nuclear
1703,"",Renewables
1704,http://www.telegraph.co.uk/comment/telegraph-view/11877160/Capitalism-is-green.html,Climate finance
1705,https://www.theguardian.com/commentisfree/2015/sep/16/the-guardian-view-on-the-paris-summit-outlook-fair-but-storms-still-possible,Paris Agreement
1706,https://www.thetimes.co.uk/article/backing-for-fracking-9lsngfqb26n,Fracking
1707,http://www.ft.com/cms/s/0/b07291aa-56ef-11e5-9846-de406ccb37f2.html#axzz3lGNdXZ55,Nuclear
1708,http://www.thetimes.co.uk/tto/opinion/leaders/article4543628.ece,US politics
1709,https://www.dailymail.co.uk/debate/article-3208362/DAILY-MAIL-COMMENT-Met-Office-feels-icy-blast-competition.html,Climate science
1710,https://www.ft.com/content/fc195ae8-473c-11e5-af2f-4d6e0e5eda22,US politics
1711,http://www.theguardian.com/commentisfree/2015/aug/19/the-guardian-view-on-arctic-drilling-bad-now-worse-for-the-future,Arctic & Antarctic
1712,http://www.ft.com/cms/s/0/76177f88-41ba-11e5-9abe-5b335da3a90e.html?ftcamp=published_links%2Frss%2Fcompanies_energy%2Ffeed%2F%2Fproduct#axzz3igkT0gHg,Fracking
1713,https://www.ft.com/content/88d441a6-40e3-11e5-9abe-5b335da3a90e,Oil & gas
1714,http://www.ft.com/cms/s/0/f03d31d2-3d09-11e5-bbd1-b37bc06f590c.html?ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct#axzz3iP3q45gm,UK climate policy
1715,"",UK politics
1716,http://www.ft.com/cms/s/0/fd8c9fe4-3a98-11e5-8613-07d16aad2152.html#axzz3hvChRsTP,US politics
1717,http://www.theguardian.com/commentisfree/2015/aug/03/the-guardian-view-on-climate-change-obamas-plan-is-overdue-but-welcome-all-the-same,US politics
1718,http://www.telegraph.co.uk/news/worldnews/barackobama/11781299/Going-green-is-a-worthy-goal-but-not-at-any-price.html,US politics
1719,http://www.theguardian.com/commentisfree/2015/aug/02/observer-view-global-mining-industry-regulation,Coal
1720,https://www.thetimes.co.uk/article/change-in-the-wind-ggxpwmjvfks,Renewables
1721,http://www.telegraph.co.uk/news/earth/energy/11758746/Fiscally-sustainable-energy-abolishing-Green-Deal-is-a-victory-for-common-sense.html,UK climate policy
1722,http://www.dailymail.co.uk/debate/article-3170198/DAILY-MAIL-COMMENT-Climate-change-inconvenient-truth.html,Arctic & Antarctic
1723,https://www.theguardian.com/commentisfree/2015/jul/22/the-guardian-view-on-greening-the-economy-the-price-is-worth-paying,UK climate policy
1724,https://www.thetimes.co.uk/article/the-fracking-revolution-rzv0hjbjxcl,Fracking
1725,http://www.independent.co.uk/voices/editorials/renew-your-vow-david-cameron-must-restate-his-commitment-to-green-energy-10391739.html,UK climate policy
1726,http://www.ft.com/cms/s/0/4ada4ea6-2561-11e5-bd83-71cb60e8f08c.html?ftcamp=published_links%2Frss%2Fin-depth_climate-change%2Ffeed%2F%2Fproduct#axzz3yXfubFbk,Renewables
1727,https://www.thesun.co.uk/archives/news/263304/still-in-the-air/,Extreme weather & adaptation
1728,http://www.telegraph.co.uk/news/earth/environment/11706924/Dont-fear-fracking.html,Fracking
1729,https://www.thesun.co.uk/archives/news/256514/silent-strength/,Fracking
1730,https://www.thetimes.co.uk/article/just-frack-it-9tmbnqdr5xp,Fracking
1731,http://www.independent.co.uk/voices/editorials/two-cheers-for-fracking-with-proper-regulation-shale-gas-will-be-a-boon-to-the-uk-10343551.html,Fracking
1732,https://www.ft.com/content/734f58ca-141a-11e5-abda-00144feabdc0,International politics
1733,http://www.ft.com/cms/s/0/53903444-10f2-11e5-8413-00144feabdc0.html#axzz3z6ddjMWw,Coal
1734,https://www.thesun.co.uk/archives/news/178140/stop-fiddling/,Renewables
1735,https://www.thesun.co.uk/archives/news/168003/fixing-for-a-fight/,Fracking
1736,http://www.thetimes.co.uk/tto/opinion/leaders/article4479120.ece,Fracking
1737,http://www.independent.co.uk/voices/editorials/cutting-the-budget-for-energy-saving-programmes-will-cost-us-all-in-the-long-run-10302313.html,UK climate policy
1738,https://www.ft.com/content/5bc4f5a4-0851-11e5-85de-00144feabdc0,International politics
1739,http://www.ft.com/cms/s/0/d5f1e72a-061b-11e5-b676-00144feabdc0.html#axzz3z6ddjMWw,Arctic & Antarctic
1740,http://www.theguardian.com/commentisfree/2015/may/21/guardian-view-climate-change-keep-it-in-ground,Risk & divestment
1741,https://www.ft.com/content/36dedf76-f595-11e4-a018-00144feab7de,Oil & gas
1742,https://www.thetimes.co.uk/article/forecast-sunny-fwv5s39c38p,Renewables
1743,https://www.thetimes.co.uk/article/message-to-scotland-its-englands-oil-27qzmk8vdl7,Oil & gas
1744,"",Oil & gas
1745,http://www.thesundaytimes.co.uk/sto/comment/leaders/article1238178.ece,UK climate policy
