id,iati_identifier,climate_label
22267,GB-1-204537-101,No adaptation or mitigation as a principle or significant objective
22268,GB-GOV-3-WP1497,No adaptation or mitigation as a principle or significant objective
22269,GB-1-113722-101,No adaptation or mitigation as a principle or significant objective
22270,GB-GOV-1-301530,No adaptation or mitigation as a principle or significant objective
22271,GB-1-202648,No adaptation or mitigation as a principle or significant objective
22272,GB-1-204176-103,No adaptation or mitigation as a principle or significant objective
22273,GB-1-200168,No adaptation or mitigation as a principle or significant objective
22274,GB-1-114472,No adaptation or mitigation as a principle or significant objective
22275,GB-1-205128,Adaptation or mitigation as a principle or significant objective
22276,GB-1-203427-110,No adaptation or mitigation as a principle or significant objective
22277,GB-1-203024-101,No adaptation or mitigation as a principle or significant objective
22278,GB-1-204014-102,No adaptation or mitigation as a principle or significant objective
22279,GB-GOV-3-PPF-CHP-000147,No adaptation or mitigation as a principle or significant objective
22280,GB-1-111635-116,Adaptation or mitigation as a principle or significant objective
22281,GB-1-111635-149,Adaptation or mitigation as a principle or significant objective
22282,GB-1-203604-102,No adaptation or mitigation as a principle or significant objective
22283,GB-GOV-1-301109,No adaptation or mitigation as a principle or significant objective
22284,GB-GOV-3-PF-GBE-911001,No adaptation or mitigation as a principle or significant objective
22285,GB-GOV-3-PF-CHP-921003,No adaptation or mitigation as a principle or significant objective
22286,GB-1-202136,No adaptation or mitigation as a principle or significant objective
22287,GB-GOV-3-FDEA-MM,No adaptation or mitigation as a principle or significant objective
22288,GB-GOV-1-300985-102,No adaptation or mitigation as a principle or significant objective
22289,GB-GOV-3-PF-HEA-MX-921,No adaptation or mitigation as a principle or significant objective
22290,GB-1-202865-105,No adaptation or mitigation as a principle or significant objective
22291,GB-GOV-1-301371-123,No adaptation or mitigation as a principle or significant objective
22292,GB-GOV-3-PPY-CHN-1544,No adaptation or mitigation as a principle or significant objective
22293,GB-1-201427-101,No adaptation or mitigation as a principle or significant objective
22294,GB-GOV-1-300125-105,Adaptation or mitigation as a principle or significant objective
22295,GB-1-200188-102,No adaptation or mitigation as a principle or significant objective
22296,GB-1-203228-103,No adaptation or mitigation as a principle or significant objective
22297,GB-1-203230-103,No adaptation or mitigation as a principle or significant objective
22298,GB-1-110745,No adaptation or mitigation as a principle or significant objective
22299,GB-1-204333-104,No adaptation or mitigation as a principle or significant objective
22300,GB-1-204258-103,No adaptation or mitigation as a principle or significant objective
22301,GB-1-201295-109,Adaptation or mitigation as a principle or significant objective
22302,GB-1-104836-101,No adaptation or mitigation as a principle or significant objective
22303,GB-GOV-1-301306-105,No adaptation or mitigation as a principle or significant objective
22304,GB-1-202527-115,No adaptation or mitigation as a principle or significant objective
22305,GB-1-106119-101,No adaptation or mitigation as a principle or significant objective
22306,GB-1-114203-101,No adaptation or mitigation as a principle or significant objective
22307,GB-1-201505-101,No adaptation or mitigation as a principle or significant objective
22308,GB-GOV-1-300796-102,No adaptation or mitigation as a principle or significant objective
22309,GB-1-203567,No adaptation or mitigation as a principle or significant objective
22310,GB-1-204695-103,No adaptation or mitigation as a principle or significant objective
22311,GB-1-203058,No adaptation or mitigation as a principle or significant objective
22312,GB-GOV-1-300921-109,No adaptation or mitigation as a principle or significant objective
22313,GB-1-201204-102,No adaptation or mitigation as a principle or significant objective
22314,GB-1-201086-102,No adaptation or mitigation as a principle or significant objective
22315,GB-1-200509-102,Adaptation or mitigation as a principle or significant objective
22316,GB-GOV-1-300143-102,No adaptation or mitigation as a principle or significant objective
22317,GB-GOV-3-PAM-PNP-000074,No adaptation or mitigation as a principle or significant objective
22318,GB-GOV-1-300760-105,No adaptation or mitigation as a principle or significant objective
22319,GB-1-201733-109,Adaptation or mitigation as a principle or significant objective
22320,GB-1-113829-101,No adaptation or mitigation as a principle or significant objective
22321,GB-GOV-1-300147-102,No adaptation or mitigation as a principle or significant objective
22322,GB-GOV-1-300795,No adaptation or mitigation as a principle or significant objective
22323,GB-1-205283-103,No adaptation or mitigation as a principle or significant objective
22324,GB-GOV-1-301290,No adaptation or mitigation as a principle or significant objective
22325,GB-GOV-3-Frontline Diplomatic Enabling Activity-MM,No adaptation or mitigation as a principle or significant objective
22326,GB-GOV-1-400022,No adaptation or mitigation as a principle or significant objective
22327,GB-1-203382-107,No adaptation or mitigation as a principle or significant objective
22328,GB-1-113839-111,No adaptation or mitigation as a principle or significant objective
22329,GB-1-203052-101,No adaptation or mitigation as a principle or significant objective
22330,GB-1-201295-102,Adaptation or mitigation as a principle or significant objective
22331,GB-1-201660-105,No adaptation or mitigation as a principle or significant objective
22332,GB-1-204584-123,No adaptation or mitigation as a principle or significant objective
22333,GB-1-202722-108,No adaptation or mitigation as a principle or significant objective
22334,GB-GOV-1-300708-199,No adaptation or mitigation as a principle or significant objective
22335,GB-1-204242-101,No adaptation or mitigation as a principle or significant objective
22336,GB-1-203168,No adaptation or mitigation as a principle or significant objective
22337,GB-1-103851-103,No adaptation or mitigation as a principle or significant objective
22338,GB-1-205169-101,No adaptation or mitigation as a principle or significant objective
22339,GB-GOV-3-PAP-SPN-002303,No adaptation or mitigation as a principle or significant objective
22340,GB-GOV-1-300260,No adaptation or mitigation as a principle or significant objective
22341,GB-GOV-1-300625-101,No adaptation or mitigation as a principle or significant objective
22342,GB-1-205191-107,No adaptation or mitigation as a principle or significant objective
22343,GB-GOV-3-HRRBIS-798,No adaptation or mitigation as a principle or significant objective
22344,GB-1-110754-101,No adaptation or mitigation as a principle or significant objective
22345,GB-GOV-1-300230,Adaptation or mitigation as a principle or significant objective
22346,GB-GOV-3-HRRBIS-ME-FY19/20,No adaptation or mitigation as a principle or significant objective
22347,GB-1-202485-101,No adaptation or mitigation as a principle or significant objective
22348,GB-GOV-1-300363-104,No adaptation or mitigation as a principle or significant objective
22349,GB-1-113695,No adaptation or mitigation as a principle or significant objective
22350,GB-1-201356,No adaptation or mitigation as a principle or significant objective
22351,GB-1-113815-101,No adaptation or mitigation as a principle or significant objective
22352,"GB-GOV-3-Rules Based International System, Managing Conflict and Building Stability-798",No adaptation or mitigation as a principle or significant objective
22353,GB-1-114461,No adaptation or mitigation as a principle or significant objective
22354,GB-1-205273-101,No adaptation or mitigation as a principle or significant objective
22355,GB-GOV-1-300503,No adaptation or mitigation as a principle or significant objective
22356,GB-GOV-1-300511-106,No adaptation or mitigation as a principle or significant objective
22357,GB-1-200385-102,No adaptation or mitigation as a principle or significant objective
22358,GB-1-204337-102,Adaptation or mitigation as a principle or significant objective
22359,GB-1-204267-101,No adaptation or mitigation as a principle or significant objective
22360,GB-GOV-3-PSA-IND-400019,No adaptation or mitigation as a principle or significant objective
22361,GB-GOV-3-PMP-RBIS-ZAK-041701,No adaptation or mitigation as a principle or significant objective
22362,GB-1-109560-101,No adaptation or mitigation as a principle or significant objective
22363,GB-1-113697-101,No adaptation or mitigation as a principle or significant objective
22364,GB-1-201407-101,No adaptation or mitigation as a principle or significant objective
22365,GB-1-202563-102,No adaptation or mitigation as a principle or significant objective
22366,GB-GOV-1-300370-107,No adaptation or mitigation as a principle or significant objective
22367,GB-1-111722-102,No adaptation or mitigation as a principle or significant objective
22368,GB-1-114041-104,No adaptation or mitigation as a principle or significant objective
22369,GB-1-200650-102,No adaptation or mitigation as a principle or significant objective
22370,GB-GOV-3-PF-INF-911001,No adaptation or mitigation as a principle or significant objective
22371,GB-1-113614-101,No adaptation or mitigation as a principle or significant objective
22372,GB-1-114272-101,No adaptation or mitigation as a principle or significant objective
22373,GB-1-204020-101,Adaptation or mitigation as a principle or significant objective
22374,GB-1-200094-108,No adaptation or mitigation as a principle or significant objective
22375,GB-1-204822-108,No adaptation or mitigation as a principle or significant objective
22376,GB-GOV-3-PPF-CHP-000087,No adaptation or mitigation as a principle or significant objective
22377,GB-1-113839-119,No adaptation or mitigation as a principle or significant objective
22378,GB-GOV-3-PEU-CWPF-160106,No adaptation or mitigation as a principle or significant objective
22379,GB-1-102536-101,No adaptation or mitigation as a principle or significant objective
22380,GB-1-205143-102,No adaptation or mitigation as a principle or significant objective
22381,GB-1-205210-106,No adaptation or mitigation as a principle or significant objective
22382,GB-1-203243-113,No adaptation or mitigation as a principle or significant objective
22383,GB-1-203117,No adaptation or mitigation as a principle or significant objective
22384,GB-GOV-1-300632,Adaptation or mitigation as a principle or significant objective
22385,GB-1-107760-117,No adaptation or mitigation as a principle or significant objective
22386,GB-1-202123-105,No adaptation or mitigation as a principle or significant objective
22387,GB-GOV-1-300627-106,No adaptation or mitigation as a principle or significant objective
22388,GB-GOV-1-300511-116,No adaptation or mitigation as a principle or significant objective
22389,GB-1-203535,No adaptation or mitigation as a principle or significant objective
22390,GB-1-203894-101,No adaptation or mitigation as a principle or significant objective
22391,GB-GOV-1-301137-103,No adaptation or mitigation as a principle or significant objective
22392,GB-1-114320-111,No adaptation or mitigation as a principle or significant objective
22393,GB-GOV-1-301019-403,No adaptation or mitigation as a principle or significant objective
22394,GB-1-203131-101,No adaptation or mitigation as a principle or significant objective
22395,GB-GOV-1-300787-104,No adaptation or mitigation as a principle or significant objective
22396,GB-1-203559-147,No adaptation or mitigation as a principle or significant objective
22397,GB-GOV-1-300550-999,No adaptation or mitigation as a principle or significant objective
22398,GB-1-205077,No adaptation or mitigation as a principle or significant objective
22399,GB-GOV-1-300849-103,No adaptation or mitigation as a principle or significant objective
22400,GB-GOV-1-300760-103,No adaptation or mitigation as a principle or significant objective
22401,GB-1-204035,No adaptation or mitigation as a principle or significant objective
22402,GB-1-200480,No adaptation or mitigation as a principle or significant objective
22403,GB-GOV-3-FDEA-GE,No adaptation or mitigation as a principle or significant objective
22404,GB-1-205196-101,No adaptation or mitigation as a principle or significant objective
22405,GB-GOV-1-300396-105,No adaptation or mitigation as a principle or significant objective
22406,GB-1-202501,No adaptation or mitigation as a principle or significant objective
22407,GB-1-203559-125,No adaptation or mitigation as a principle or significant objective
22408,GB-1-202834-101,No adaptation or mitigation as a principle or significant objective
22409,GB-1-203245-106,No adaptation or mitigation as a principle or significant objective
22410,GB-GOV-1-300165-102,No adaptation or mitigation as a principle or significant objective
22411,GB-GOV-3-PPF-CHP-000124,No adaptation or mitigation as a principle or significant objective
22412,GB-1-103013-102,No adaptation or mitigation as a principle or significant objective
22413,GB-1-114519-101,No adaptation or mitigation as a principle or significant objective
22414,GB-1-202221,No adaptation or mitigation as a principle or significant objective
22415,GB-GOV-3-PEU-BPB-150603,No adaptation or mitigation as a principle or significant objective
22416,GB-1-204468-105,No adaptation or mitigation as a principle or significant objective
22417,GB-1-200310,No adaptation or mitigation as a principle or significant objective
22418,GB-GOV-1-300432-121,No adaptation or mitigation as a principle or significant objective
22419,GB-1-203230-101,No adaptation or mitigation as a principle or significant objective
22420,GB-1-202579-112,No adaptation or mitigation as a principle or significant objective
22421,GB-1-201421-101,No adaptation or mitigation as a principle or significant objective
22422,GB-1-114320-119,No adaptation or mitigation as a principle or significant objective
22423,GB-1-202963,No adaptation or mitigation as a principle or significant objective
22424,GB-1-113401-102,No adaptation or mitigation as a principle or significant objective
22425,GB-1-203715-101,No adaptation or mitigation as a principle or significant objective
22426,GB-1-204044,Adaptation or mitigation as a principle or significant objective
22427,GB-GOV-1-300316-101,No adaptation or mitigation as a principle or significant objective
22428,GB-GOV-3-PSA-SLC-151607,No adaptation or mitigation as a principle or significant objective
22429,GB-GOV-3-PEU-SRE-150108,No adaptation or mitigation as a principle or significant objective
22430,GB-1-201551,No adaptation or mitigation as a principle or significant objective
22431,GB-GOV-3-PPY-CHN-1570,No adaptation or mitigation as a principle or significant objective
22432,GB-1-107773,No adaptation or mitigation as a principle or significant objective
22433,GB-1-202317-103,No adaptation or mitigation as a principle or significant objective
22434,GB-1-203622-111,No adaptation or mitigation as a principle or significant objective
22435,GB-1-200694-103,No adaptation or mitigation as a principle or significant objective
22436,GB-GOV-1-301448-403,No adaptation or mitigation as a principle or significant objective
22437,GB-1-202085-102,No adaptation or mitigation as a principle or significant objective
22438,GB-1-202969-103,No adaptation or mitigation as a principle or significant objective
22439,GB-1-201724-134,Adaptation or mitigation as a principle or significant objective
22440,GB-1-200392-101,No adaptation or mitigation as a principle or significant objective
22441,GB-1-113746,No adaptation or mitigation as a principle or significant objective
22442,GB-1-203444-122,No adaptation or mitigation as a principle or significant objective
22443,GB-1-201750,No adaptation or mitigation as a principle or significant objective
22444,GB-1-202018,No adaptation or mitigation as a principle or significant objective
22445,GB-1-203988-105,No adaptation or mitigation as a principle or significant objective
22446,GB-GOV-1-301225-101,No adaptation or mitigation as a principle or significant objective
22447,GB-1-204334-102,No adaptation or mitigation as a principle or significant objective
22448,GB-1-110960-102,No adaptation or mitigation as a principle or significant objective
22449,GB-1-204776-101,No adaptation or mitigation as a principle or significant objective
22450,GB-1-113243-103,No adaptation or mitigation as a principle or significant objective
22451,GB-GOV-1-300006-101,No adaptation or mitigation as a principle or significant objective
22452,GB-GOV-1-300719-104,No adaptation or mitigation as a principle or significant objective
22453,GB-1-202835-106,No adaptation or mitigation as a principle or significant objective
22454,GB-GOV-1-300832-109,No adaptation or mitigation as a principle or significant objective
22455,GB-1-204883-103,No adaptation or mitigation as a principle or significant objective
22456,GB-1-202416-111,No adaptation or mitigation as a principle or significant objective
22457,GB-1-202215-101,No adaptation or mitigation as a principle or significant objective
22458,GB-GOV-1-300139-101,No adaptation or mitigation as a principle or significant objective
22459,GB-1-205231-999,No adaptation or mitigation as a principle or significant objective
22460,GB-1-200940-101,No adaptation or mitigation as a principle or significant objective
22461,GB-1-202108-101,Adaptation or mitigation as a principle or significant objective
22462,GB-GOV-3-PEU-BPF-160105,No adaptation or mitigation as a principle or significant objective
22463,GB-1-114227-102,No adaptation or mitigation as a principle or significant objective
22464,GB-1-203601-124,No adaptation or mitigation as a principle or significant objective
22465,GB-1-113839-131,No adaptation or mitigation as a principle or significant objective
22466,GB-1-204438-102,No adaptation or mitigation as a principle or significant objective
22467,GB-1-200494-101,No adaptation or mitigation as a principle or significant objective
22468,GB-GOV-1-300701-102,No adaptation or mitigation as a principle or significant objective
22469,GB-GOV-1-300427-101,No adaptation or mitigation as a principle or significant objective
22470,GB-GOV-1-301398-102,No adaptation or mitigation as a principle or significant objective
22471,GB-GOV-3-PF-DIG-913001,No adaptation or mitigation as a principle or significant objective
22472,GB-1-201236,No adaptation or mitigation as a principle or significant objective
22473,GB-1-205231-119,Adaptation or mitigation as a principle or significant objective
22474,GB-1-104619-103,No adaptation or mitigation as a principle or significant objective
22475,GB-1-106881-101,No adaptation or mitigation as a principle or significant objective
22476,GB-1-200956,No adaptation or mitigation as a principle or significant objective
22477,GB-1-203871,Adaptation or mitigation as a principle or significant objective
22478,GB-GOV-3-OF-BY-FY19/20,No adaptation or mitigation as a principle or significant objective
22479,GB-GOV-3-PEU-BPF-160317,No adaptation or mitigation as a principle or significant objective
22480,GB-GOV-3-PF-INJ-912001,No adaptation or mitigation as a principle or significant objective
22481,GB-GOV-1-301429-101,No adaptation or mitigation as a principle or significant objective
22482,GB-GOV-1-300551-102,No adaptation or mitigation as a principle or significant objective
22483,GB-1-106248,No adaptation or mitigation as a principle or significant objective
22484,GB-1-205126-101,No adaptation or mitigation as a principle or significant objective
22485,GB-1-202723,No adaptation or mitigation as a principle or significant objective
22486,GB-GOV-3-PAM-CUH-000081,No adaptation or mitigation as a principle or significant objective
22487,GB-GOV-1-301448-404,No adaptation or mitigation as a principle or significant objective
22488,GB-GOV-3-PF-CME-921006,No adaptation or mitigation as a principle or significant objective
22489,GB-1-203417,No adaptation or mitigation as a principle or significant objective
22490,GB-GOV-1-300559-104,No adaptation or mitigation as a principle or significant objective
22491,GB-1-202534-106,Adaptation or mitigation as a principle or significant objective
22492,GB-1-201185-101,No adaptation or mitigation as a principle or significant objective
22493,GB-1-112135-101,No adaptation or mitigation as a principle or significant objective
22494,GB-GOV-3-PPF-MEX-000010,No adaptation or mitigation as a principle or significant objective
22495,GB-1-204019-146,No adaptation or mitigation as a principle or significant objective
22496,GB-1-204535-102,No adaptation or mitigation as a principle or significant objective
22497,GB-1-201784-101,No adaptation or mitigation as a principle or significant objective
22498,GB-1-204264-102,No adaptation or mitigation as a principle or significant objective
22499,GB-1-201191,No adaptation or mitigation as a principle or significant objective
22500,GB-GOV-1-301104-401,No adaptation or mitigation as a principle or significant objective
22501,GB-1-204640-113,Adaptation or mitigation as a principle or significant objective
22502,GB-1-202115,No adaptation or mitigation as a principle or significant objective
22503,GB-1-201163,No adaptation or mitigation as a principle or significant objective
22504,GB-GOV-1-300560-103,No adaptation or mitigation as a principle or significant objective
22505,GB-GOV-1-300191-103,No adaptation or mitigation as a principle or significant objective
22506,GB-GOV-1-300499-101,No adaptation or mitigation as a principle or significant objective
22507,GB-GOV-1-300137-107,No adaptation or mitigation as a principle or significant objective
22508,GB-1-205238-113,No adaptation or mitigation as a principle or significant objective
22509,GB-1-113959-101,No adaptation or mitigation as a principle or significant objective
22510,GB-GOV-1-300379-103,No adaptation or mitigation as a principle or significant objective
22511,GB-1-204635-101,No adaptation or mitigation as a principle or significant objective
22512,GB-GOV-3-IWT-TH,No adaptation or mitigation as a principle or significant objective
22513,GB-1-200842-101,No adaptation or mitigation as a principle or significant objective
22514,GB-1-200250-115,No adaptation or mitigation as a principle or significant objective
22515,GB-1-113310-117,No adaptation or mitigation as a principle or significant objective
22516,GB-GOV-3-IP_PK,No adaptation or mitigation as a principle or significant objective
22517,GB-1-204071-101,No adaptation or mitigation as a principle or significant objective
22518,GB-GOV-1-300327-101,No adaptation or mitigation as a principle or significant objective
22519,GB-GOV-3-FDEA-AR,No adaptation or mitigation as a principle or significant objective
22520,GB-1-202964-101,No adaptation or mitigation as a principle or significant objective
22521,GB-1-201005-103,No adaptation or mitigation as a principle or significant objective
22522,GB-1-201550,No adaptation or mitigation as a principle or significant objective
22523,GB-1-203455,No adaptation or mitigation as a principle or significant objective
22524,GB-1-202827-104,No adaptation or mitigation as a principle or significant objective
22525,GB-1-203022-102,No adaptation or mitigation as a principle or significant objective
22526,GB-1-104162-101,No adaptation or mitigation as a principle or significant objective
22527,GB-GOV-3-PPY-CHN-1532,No adaptation or mitigation as a principle or significant objective
22528,GB-1-108560,No adaptation or mitigation as a principle or significant objective
22529,GB-1-105559-102,No adaptation or mitigation as a principle or significant objective
22530,GB-1-201713,No adaptation or mitigation as a principle or significant objective
22531,GB-GOV-1-300186-101,Adaptation or mitigation as a principle or significant objective
22532,GB-GOV-1-300456-103,No adaptation or mitigation as a principle or significant objective
22533,GB-1-202347-104,No adaptation or mitigation as a principle or significant objective
22534,GB-1-113351-102,No adaptation or mitigation as a principle or significant objective
22535,GB-1-114532-111,No adaptation or mitigation as a principle or significant objective
22536,GB-1-204020-104,Adaptation or mitigation as a principle or significant objective
22537,GB-1-202501-106,No adaptation or mitigation as a principle or significant objective
22538,GB-1-113609-103,No adaptation or mitigation as a principle or significant objective
22539,GB-1-205065-103,No adaptation or mitigation as a principle or significant objective
22540,GB-1-113609-102,No adaptation or mitigation as a principle or significant objective
22541,GB-GOV-3-FDEA-BY,No adaptation or mitigation as a principle or significant objective
22542,GB-1-202758-101,No adaptation or mitigation as a principle or significant objective
22543,GB-GOV-3-PHR-YUB-031701,No adaptation or mitigation as a principle or significant objective
22544,GB-1-113735-102,Adaptation or mitigation as a principle or significant objective
22545,GB-1-201394-108,No adaptation or mitigation as a principle or significant objective
22546,"GB-GOV-3-Rules Based International System, Managing Conflict and Building Stability-AF",No adaptation or mitigation as a principle or significant objective
22547,GB-GOV-1-301188-101,No adaptation or mitigation as a principle or significant objective
22548,GB-GOV-3-IP_SV,No adaptation or mitigation as a principle or significant objective
22549,GB-GOV-1-300310-101,No adaptation or mitigation as a principle or significant objective
22550,GB-1-113631,No adaptation or mitigation as a principle or significant objective
22551,GB-1-200854-103,No adaptation or mitigation as a principle or significant objective
22552,GB-1-104748,No adaptation or mitigation as a principle or significant objective
22553,GB-1-204255-101,No adaptation or mitigation as a principle or significant objective
22554,GB-1-113012-101,No adaptation or mitigation as a principle or significant objective
22555,GB-GOV-3-PPF-BRB-000002,No adaptation or mitigation as a principle or significant objective
22556,GB-1-203459-109,No adaptation or mitigation as a principle or significant objective
22557,GB-1-203961-116,No adaptation or mitigation as a principle or significant objective
22558,GB-1-202596-113,No adaptation or mitigation as a principle or significant objective
22559,GB-GOV-1-300832-101,No adaptation or mitigation as a principle or significant objective
22560,GB-1-204020,Adaptation or mitigation as a principle or significant objective
22561,GB-1-201170-101,No adaptation or mitigation as a principle or significant objective
22562,GB-1-204904-104,No adaptation or mitigation as a principle or significant objective
22563,GB-GOV-3-DCF-MZM-160001,No adaptation or mitigation as a principle or significant objective
22564,GB-1-108684-102,No adaptation or mitigation as a principle or significant objective
22565,GB-1-204469-101,No adaptation or mitigation as a principle or significant objective
22566,GB-1-103022-107,No adaptation or mitigation as a principle or significant objective
22567,GB-GOV-3-Chevening Scholarships-CU,No adaptation or mitigation as a principle or significant objective
22568,GB-GOV-1-300760-107,Adaptation or mitigation as a principle or significant objective
22569,GB-GOV-3-Chevening Scholarships-PH,No adaptation or mitigation as a principle or significant objective
22570,GB-1-113815-103,No adaptation or mitigation as a principle or significant objective
22571,GB-1-111689-101,No adaptation or mitigation as a principle or significant objective
22572,GB-1-200703,No adaptation or mitigation as a principle or significant objective
22573,GB-GOV-3-PAP-MAK-002246,No adaptation or mitigation as a principle or significant objective
22574,GB-1-200458-101,No adaptation or mitigation as a principle or significant objective
22575,GB-1-202100,No adaptation or mitigation as a principle or significant objective
22576,GB-1-205254-105,No adaptation or mitigation as a principle or significant objective
22577,GB-GOV-3-PAP-CNF-002272,No adaptation or mitigation as a principle or significant objective
22578,GB-1-114178-107,No adaptation or mitigation as a principle or significant objective
22579,GB-GOV-1-300705-118,Adaptation or mitigation as a principle or significant objective
22580,GB-GOV-1-300363-114,No adaptation or mitigation as a principle or significant objective
22581,GB-GOV-1-300683,Adaptation or mitigation as a principle or significant objective
22582,GB-1-203197-101,No adaptation or mitigation as a principle or significant objective
22583,GB-1-200551-101,No adaptation or mitigation as a principle or significant objective
22584,GB-1-205255-103,No adaptation or mitigation as a principle or significant objective
22585,GB-1-202261-104,No adaptation or mitigation as a principle or significant objective
22586,GB-1-107467,No adaptation or mitigation as a principle or significant objective
22587,GB-GOV-1-301364-104,No adaptation or mitigation as a principle or significant objective
22588,GB-GOV-3-PF-STR-913001,No adaptation or mitigation as a principle or significant objective
22589,GB-1-202075-101,No adaptation or mitigation as a principle or significant objective
22590,GB-1-200667-103,No adaptation or mitigation as a principle or significant objective
22591,GB-GOV-1-300607,No adaptation or mitigation as a principle or significant objective
22592,GB-GOV-1-300754-101,No adaptation or mitigation as a principle or significant objective
22593,GB-1-201514,No adaptation or mitigation as a principle or significant objective
22594,GB-1-202974-106,No adaptation or mitigation as a principle or significant objective
22595,GB-1-107716-106,No adaptation or mitigation as a principle or significant objective
22596,GB-1-202835-108,Adaptation or mitigation as a principle or significant objective
22597,GB-1-202130,No adaptation or mitigation as a principle or significant objective
22598,GB-1-202477-103,No adaptation or mitigation as a principle or significant objective
22599,GB-1-201586,No adaptation or mitigation as a principle or significant objective
22600,GB-GOV-1-300708-210,No adaptation or mitigation as a principle or significant objective
22601,GB-GOV-1-300734,No adaptation or mitigation as a principle or significant objective
22602,GB-1-203622-106,No adaptation or mitigation as a principle or significant objective
22603,GB-1-114326,No adaptation or mitigation as a principle or significant objective
22604,GB-1-203885-101,No adaptation or mitigation as a principle or significant objective
22605,GB-1-203008-101,No adaptation or mitigation as a principle or significant objective
22606,GB-1-204397-104,No adaptation or mitigation as a principle or significant objective
22607,GB-1-114346-101,No adaptation or mitigation as a principle or significant objective
22608,GB-GOV-1-300961-102,No adaptation or mitigation as a principle or significant objective
22609,GB-1-102318-102,No adaptation or mitigation as a principle or significant objective
22610,GB-1-201312-104,No adaptation or mitigation as a principle or significant objective
22611,GB-1-114370-101,Adaptation or mitigation as a principle or significant objective
22612,GB-GOV-1-300683-103,No adaptation or mitigation as a principle or significant objective
22613,GB-1-204249-101,No adaptation or mitigation as a principle or significant objective
22614,GB-1-201375-102,No adaptation or mitigation as a principle or significant objective
22615,GB-1-200732-101,No adaptation or mitigation as a principle or significant objective
22616,GB-1-200873-102,No adaptation or mitigation as a principle or significant objective
22617,GB-1-202267-104,No adaptation or mitigation as a principle or significant objective
22618,GB-1-105595,No adaptation or mitigation as a principle or significant objective
22619,GB-1-102322,No adaptation or mitigation as a principle or significant objective
22620,GB-1-108558-102,No adaptation or mitigation as a principle or significant objective
22621,GB-1-203463,No adaptation or mitigation as a principle or significant objective
22622,GB-GOV-3-PPF-MEX-000015,No adaptation or mitigation as a principle or significant objective
22623,GB-1-201866-101,Adaptation or mitigation as a principle or significant objective
22624,GB-1-203671-101,No adaptation or mitigation as a principle or significant objective
22625,GB-1-202416-114,No adaptation or mitigation as a principle or significant objective
22626,GB-GOV-3-PEU-BPF-162004,No adaptation or mitigation as a principle or significant objective
22627,GB-1-201410-101,No adaptation or mitigation as a principle or significant objective
22628,GB-1-114055,No adaptation or mitigation as a principle or significant objective
22629,GB-GOV-1-300531-102,No adaptation or mitigation as a principle or significant objective
22630,GB-1-203385-107,No adaptation or mitigation as a principle or significant objective
22631,GB-1-113292,No adaptation or mitigation as a principle or significant objective
22632,GB-GOV-3-PPY-CENTRAL-1516,No adaptation or mitigation as a principle or significant objective
22633,GB-1-203445-109,No adaptation or mitigation as a principle or significant objective
22634,GB-GOV-1-301136,No adaptation or mitigation as a principle or significant objective
22635,GB-1-203244-101,No adaptation or mitigation as a principle or significant objective
22636,GB-1-200879,No adaptation or mitigation as a principle or significant objective
22637,GB-GOV-3-WP1506,No adaptation or mitigation as a principle or significant objective
22638,GB-1-203185,Adaptation or mitigation as a principle or significant objective
22639,GB-GOV-1-300894-107,No adaptation or mitigation as a principle or significant objective
22640,GB-1-202817-108,Adaptation or mitigation as a principle or significant objective
22641,GB-1-203186-103,No adaptation or mitigation as a principle or significant objective
22642,GB-1-113301,No adaptation or mitigation as a principle or significant objective
22643,GB-1-201158-108,No adaptation or mitigation as a principle or significant objective
22644,GB-1-104625,No adaptation or mitigation as a principle or significant objective
22645,GB-GOV-1-300567-101,No adaptation or mitigation as a principle or significant objective
22646,GB-1-201267-105,No adaptation or mitigation as a principle or significant objective
22647,GB-GOV-1-300635-401,No adaptation or mitigation as a principle or significant objective
22648,GB-1-204484-103,No adaptation or mitigation as a principle or significant objective
22649,GB-1-200370-102,No adaptation or mitigation as a principle or significant objective
22650,GB-GOV-3-PPF-AFR-160025,No adaptation or mitigation as a principle or significant objective
22651,GB-1-204375-103,No adaptation or mitigation as a principle or significant objective
22652,GB-GOV-3-PNS-CTS-000016,No adaptation or mitigation as a principle or significant objective
22653,GB-1-201551-103,No adaptation or mitigation as a principle or significant objective
22654,GB-GOV-1-301433-103,No adaptation or mitigation as a principle or significant objective
22655,GB-1-200238-101,No adaptation or mitigation as a principle or significant objective
22656,GB-1-203382-106,No adaptation or mitigation as a principle or significant objective
22657,GB-1-114065-102,No adaptation or mitigation as a principle or significant objective
22658,GB-GOV-1-300746,No adaptation or mitigation as a principle or significant objective
22659,GB-1-201258-101,No adaptation or mitigation as a principle or significant objective
22660,GB-GOV-1-300668-103,No adaptation or mitigation as a principle or significant objective
22661,GB-1-200529-101,Adaptation or mitigation as a principle or significant objective
22662,GB-1-113460-101,No adaptation or mitigation as a principle or significant objective
22663,GB-1-204227-109,No adaptation or mitigation as a principle or significant objective
22664,GB-GOV-1-300341-114,No adaptation or mitigation as a principle or significant objective
22665,GB-1-110727,No adaptation or mitigation as a principle or significant objective
22666,GB-1-203539-103,No adaptation or mitigation as a principle or significant objective
22667,GB-1-200515-101,No adaptation or mitigation as a principle or significant objective
22668,GB-1-202495-111,No adaptation or mitigation as a principle or significant objective
