id,iati_identifier,climate_label
3081,44000-P094692,No adaptation or mitigation as a principle or significant objective
3082,44000-P087004,No adaptation or mitigation as a principle or significant objective
3083,44000-P162783,Adaptation or mitigation as a principle or significant objective
3084,44000-P175455,No adaptation or mitigation as a principle or significant objective
3085,44000-P112821,No adaptation or mitigation as a principle or significant objective
3086,44000-P103037,No adaptation or mitigation as a principle or significant objective
3087,44000-P159395,No adaptation or mitigation as a principle or significant objective
3088,44000-P119085,No adaptation or mitigation as a principle or significant objective
3089,44000-P173197,Adaptation or mitigation as a principle or significant objective
3090,44000-P175382,Adaptation or mitigation as a principle or significant objective
3091,44000-P161477,Adaptation or mitigation as a principle or significant objective
3092,44000-P166796,No adaptation or mitigation as a principle or significant objective
3093,44000-P173073,No adaptation or mitigation as a principle or significant objective
3094,44000-P096407,No adaptation or mitigation as a principle or significant objective
3095,44000-P092999,No adaptation or mitigation as a principle or significant objective
3096,44000-P156479,No adaptation or mitigation as a principle or significant objective
3097,44000-P165534,No adaptation or mitigation as a principle or significant objective
3098,44000-P078832,No adaptation or mitigation as a principle or significant objective
3099,44000-P107355,No adaptation or mitigation as a principle or significant objective
3100,44000-P117365,No adaptation or mitigation as a principle or significant objective
3101,44000-P159843,No adaptation or mitigation as a principle or significant objective
3102,44000-P178517,No adaptation or mitigation as a principle or significant objective
3103,44000-P089989,No adaptation or mitigation as a principle or significant objective
3104,44000-P171361,Adaptation or mitigation as a principle or significant objective
3105,44000-P115954,Adaptation or mitigation as a principle or significant objective
3106,44000-P106855,No adaptation or mitigation as a principle or significant objective
3107,44000-P164184,Adaptation or mitigation as a principle or significant objective
3108,44000-P132123,Adaptation or mitigation as a principle or significant objective
3109,44000-P157245,Adaptation or mitigation as a principle or significant objective
3110,44000-P147489,No adaptation or mitigation as a principle or significant objective
3111,44000-P147257,No adaptation or mitigation as a principle or significant objective
3112,44000-P082651,No adaptation or mitigation as a principle or significant objective
3113,44000-P154577,No adaptation or mitigation as a principle or significant objective
3114,44000-P164424,Adaptation or mitigation as a principle or significant objective
3115,44000-P117635,Adaptation or mitigation as a principle or significant objective
3116,44000-P174527,No adaptation or mitigation as a principle or significant objective
3117,44000-P105990,No adaptation or mitigation as a principle or significant objective
3118,44000-P123353,No adaptation or mitigation as a principle or significant objective
3119,44000-P160865,Adaptation or mitigation as a principle or significant objective
3120,44000-P173757,No adaptation or mitigation as a principle or significant objective
3121,44000-P166526,No adaptation or mitigation as a principle or significant objective
3122,44000-P178492,No adaptation or mitigation as a principle or significant objective
3123,44000-P071340,No adaptation or mitigation as a principle or significant objective
3124,44000-P084302,No adaptation or mitigation as a principle or significant objective
3125,44000-P114971,No adaptation or mitigation as a principle or significant objective
3126,44000-P153277,No adaptation or mitigation as a principle or significant objective
3127,44000-P176989,Adaptation or mitigation as a principle or significant objective
3128,44000-P133663,No adaptation or mitigation as a principle or significant objective
3129,44000-P177765,Adaptation or mitigation as a principle or significant objective
3130,44000-P161658,No adaptation or mitigation as a principle or significant objective
3131,44000-P131305,No adaptation or mitigation as a principle or significant objective
3132,44000-P095673,No adaptation or mitigation as a principle or significant objective
3133,44000-P131201,No adaptation or mitigation as a principle or significant objective
3134,44000-P170384,Adaptation or mitigation as a principle or significant objective
3135,44000-P172723,No adaptation or mitigation as a principle or significant objective
3136,44000-P175249,No adaptation or mitigation as a principle or significant objective
3137,44000-P126877,No adaptation or mitigation as a principle or significant objective
3138,44000-P149323,No adaptation or mitigation as a principle or significant objective
3139,44000-P116194,No adaptation or mitigation as a principle or significant objective
3140,44000-P160567,No adaptation or mitigation as a principle or significant objective
3141,44000-P167996,No adaptation or mitigation as a principle or significant objective
3142,44000-P083809,No adaptation or mitigation as a principle or significant objective
3143,44000-P130492,Adaptation or mitigation as a principle or significant objective
3144,44000-P162009,No adaptation or mitigation as a principle or significant objective
3145,44000-P161473,Adaptation or mitigation as a principle or significant objective
3146,44000-P149512,No adaptation or mitigation as a principle or significant objective
3147,44000-P116696,No adaptation or mitigation as a principle or significant objective
3148,44000-P164212,No adaptation or mitigation as a principle or significant objective
3149,44000-P161490,Adaptation or mitigation as a principle or significant objective
3150,44000-P163146,Adaptation or mitigation as a principle or significant objective
3151,44000-P163752,No adaptation or mitigation as a principle or significant objective
3152,44000-P112635,No adaptation or mitigation as a principle or significant objective
3153,44000-P167184,No adaptation or mitigation as a principle or significant objective
3154,44000-P165945,Adaptation or mitigation as a principle or significant objective
3155,44000-P170860,Adaptation or mitigation as a principle or significant objective
3156,44000-P173249,Adaptation or mitigation as a principle or significant objective
3157,44000-P150308,No adaptation or mitigation as a principle or significant objective
3158,44000-P118316,Adaptation or mitigation as a principle or significant objective
3159,44000-P123513,No adaptation or mitigation as a principle or significant objective
3160,44000-P144573,Adaptation or mitigation as a principle or significant objective
3161,44000-P160606,Adaptation or mitigation as a principle or significant objective
3162,44000-P145234,No adaptation or mitigation as a principle or significant objective
3163,44000-P122219,No adaptation or mitigation as a principle or significant objective
3164,44000-P173168,No adaptation or mitigation as a principle or significant objective
3165,44000-P161387,No adaptation or mitigation as a principle or significant objective
3166,44000-P151215,No adaptation or mitigation as a principle or significant objective
3167,44000-P096234,No adaptation or mitigation as a principle or significant objective
3168,44000-P156239,No adaptation or mitigation as a principle or significant objective
3169,44000-P160395,Adaptation or mitigation as a principle or significant objective
3170,44000-P156505,Adaptation or mitigation as a principle or significant objective
3171,44000-P180631,No adaptation or mitigation as a principle or significant objective
3172,44000-P127974,No adaptation or mitigation as a principle or significant objective
3173,44000-P087964,No adaptation or mitigation as a principle or significant objective
3174,44000-P132741,No adaptation or mitigation as a principle or significant objective
3175,44000-P112346,No adaptation or mitigation as a principle or significant objective
3176,44000-P161905,No adaptation or mitigation as a principle or significant objective
3177,44000-P113493,No adaptation or mitigation as a principle or significant objective
3178,44000-P107139,No adaptation or mitigation as a principle or significant objective
3179,44000-P108078,No adaptation or mitigation as a principle or significant objective
3180,44000-P173767,No adaptation or mitigation as a principle or significant objective
3181,44000-P086660,No adaptation or mitigation as a principle or significant objective
3182,44000-P159470,No adaptation or mitigation as a principle or significant objective
3183,44000-P118045,No adaptation or mitigation as a principle or significant objective
3184,44000-P127807,No adaptation or mitigation as a principle or significant objective
3185,44000-P100789,No adaptation or mitigation as a principle or significant objective
3186,44000-P164661,Adaptation or mitigation as a principle or significant objective
3187,44000-P091828,No adaptation or mitigation as a principle or significant objective
3188,44000-P144139,No adaptation or mitigation as a principle or significant objective
3189,44000-P126351,No adaptation or mitigation as a principle or significant objective
3190,44000-P091031,No adaptation or mitigation as a principle or significant objective
3191,44000-P151442,No adaptation or mitigation as a principle or significant objective
3192,44000-P129791,Adaptation or mitigation as a principle or significant objective
3193,44000-P151744,No adaptation or mitigation as a principle or significant objective
3194,44000-P095626,No adaptation or mitigation as a principle or significant objective
3195,44000-P122178,Adaptation or mitigation as a principle or significant objective
3196,44000-P170561,No adaptation or mitigation as a principle or significant objective
3197,44000-P127433,No adaptation or mitigation as a principle or significant objective
3198,44000-P094917,No adaptation or mitigation as a principle or significant objective
3199,44000-P176017,Adaptation or mitigation as a principle or significant objective
3200,44000-P146464,No adaptation or mitigation as a principle or significant objective
3201,44000-P133592,No adaptation or mitigation as a principle or significant objective
3202,44000-P084160,No adaptation or mitigation as a principle or significant objective
3203,44000-P177095,No adaptation or mitigation as a principle or significant objective
3204,44000-P095012,No adaptation or mitigation as a principle or significant objective
3205,44000-P159517,No adaptation or mitigation as a principle or significant objective
3206,44000-P171054,Adaptation or mitigation as a principle or significant objective
3207,44000-P175895,No adaptation or mitigation as a principle or significant objective
3208,44000-P166100,No adaptation or mitigation as a principle or significant objective
3209,44000-P173867,No adaptation or mitigation as a principle or significant objective
3210,44000-P176164,Adaptation or mitigation as a principle or significant objective
3211,44000-P175356,Adaptation or mitigation as a principle or significant objective
3212,44000-P175934,Adaptation or mitigation as a principle or significant objective
3213,44000-P164786,No adaptation or mitigation as a principle or significant objective
3214,44000-P117596,No adaptation or mitigation as a principle or significant objective
3215,44000-P128443,No adaptation or mitigation as a principle or significant objective
3216,44000-P086949,No adaptation or mitigation as a principle or significant objective
3217,44000-P168847,Adaptation or mitigation as a principle or significant objective
3218,44000-P156001,No adaptation or mitigation as a principle or significant objective
3219,44000-P165129,Adaptation or mitigation as a principle or significant objective
3220,44000-P092990,No adaptation or mitigation as a principle or significant objective
3221,44000-P099924,No adaptation or mitigation as a principle or significant objective
3222,44000-P177389,No adaptation or mitigation as a principle or significant objective
3223,44000-P177468,No adaptation or mitigation as a principle or significant objective
3224,44000-P160628,Adaptation or mitigation as a principle or significant objective
3225,44000-P159429,No adaptation or mitigation as a principle or significant objective
3226,44000-P083108,No adaptation or mitigation as a principle or significant objective
3227,44000-P117148,Adaptation or mitigation as a principle or significant objective
3228,44000-P146877,No adaptation or mitigation as a principle or significant objective
3229,44000-P095275,No adaptation or mitigation as a principle or significant objective
3230,44000-P146726,No adaptation or mitigation as a principle or significant objective
3231,44000-P171524,Adaptation or mitigation as a principle or significant objective
3232,44000-P148531,No adaptation or mitigation as a principle or significant objective
3233,44000-P126274,No adaptation or mitigation as a principle or significant objective
3234,44000-P090585,No adaptation or mitigation as a principle or significant objective
3235,44000-P127956,Adaptation or mitigation as a principle or significant objective
3236,44000-P162349,No adaptation or mitigation as a principle or significant objective
3237,44000-P132505,No adaptation or mitigation as a principle or significant objective
3238,44000-P100582,No adaptation or mitigation as a principle or significant objective
3239,44000-P157224,Adaptation or mitigation as a principle or significant objective
3240,44000-P143307,No adaptation or mitigation as a principle or significant objective
3241,44000-P107343,No adaptation or mitigation as a principle or significant objective
3242,44000-P176770,Adaptation or mitigation as a principle or significant objective
3243,44000-P168951,Adaptation or mitigation as a principle or significant objective
3244,44000-P163428,No adaptation or mitigation as a principle or significant objective
3245,44000-P160427,No adaptation or mitigation as a principle or significant objective
3246,44000-P150922,No adaptation or mitigation as a principle or significant objective
3247,44000-P173939,No adaptation or mitigation as a principle or significant objective
3248,44000-P120566,No adaptation or mitigation as a principle or significant objective
3249,44000-P172348,No adaptation or mitigation as a principle or significant objective
3250,44000-P112893,No adaptation or mitigation as a principle or significant objective
3251,44000-P127837,Adaptation or mitigation as a principle or significant objective
3252,44000-P167651,Adaptation or mitigation as a principle or significant objective
3253,44000-P174379,Adaptation or mitigation as a principle or significant objective
3254,44000-P108654,No adaptation or mitigation as a principle or significant objective
3255,44000-P115767,No adaptation or mitigation as a principle or significant objective
3256,44000-P160926,No adaptation or mitigation as a principle or significant objective
3257,44000-P167190,No adaptation or mitigation as a principle or significant objective
3258,44000-P164771,No adaptation or mitigation as a principle or significant objective
3259,44000-P171380,No adaptation or mitigation as a principle or significant objective
3260,44000-P121514,No adaptation or mitigation as a principle or significant objective
3261,44000-P131118,No adaptation or mitigation as a principle or significant objective
3262,44000-P177947,No adaptation or mitigation as a principle or significant objective
3263,44000-P128939,No adaptation or mitigation as a principle or significant objective
3264,44000-P157809,No adaptation or mitigation as a principle or significant objective
3265,44000-P161364,Adaptation or mitigation as a principle or significant objective
3266,44000-P175728,Adaptation or mitigation as a principle or significant objective
3267,44000-P088996,Adaptation or mitigation as a principle or significant objective
3268,44000-P107648,Adaptation or mitigation as a principle or significant objective
3269,44000-P178252,No adaptation or mitigation as a principle or significant objective
3270,44000-P177239,Adaptation or mitigation as a principle or significant objective
3271,44000-P119471,No adaptation or mitigation as a principle or significant objective
3272,44000-P124278,No adaptation or mitigation as a principle or significant objective
3273,44000-P123820,Adaptation or mitigation as a principle or significant objective
3274,44000-P150844,No adaptation or mitigation as a principle or significant objective
3275,44000-P147514,No adaptation or mitigation as a principle or significant objective
3276,44000-P128534,No adaptation or mitigation as a principle or significant objective
3277,44000-P161348,No adaptation or mitigation as a principle or significant objective
3278,44000-P096174,No adaptation or mitigation as a principle or significant objective
3279,44000-P169629,No adaptation or mitigation as a principle or significant objective
3280,44000-P090265,No adaptation or mitigation as a principle or significant objective
3281,44000-P088966,No adaptation or mitigation as a principle or significant objective
3282,44000-P158733,Adaptation or mitigation as a principle or significant objective
3283,44000-P100580,No adaptation or mitigation as a principle or significant objective
3284,44000-P163399,Adaptation or mitigation as a principle or significant objective
3285,44000-P074726,No adaptation or mitigation as a principle or significant objective
3286,44000-P132665,No adaptation or mitigation as a principle or significant objective
3287,44000-P127754,No adaptation or mitigation as a principle or significant objective
3288,44000-P145747,No adaptation or mitigation as a principle or significant objective
3289,44000-P180163,Adaptation or mitigation as a principle or significant objective
3290,44000-P126498,No adaptation or mitigation as a principle or significant objective
3291,44000-P147212,No adaptation or mitigation as a principle or significant objective
3292,44000-P094183,No adaptation or mitigation as a principle or significant objective
3293,44000-P172031,No adaptation or mitigation as a principle or significant objective
3294,44000-P120028,No adaptation or mitigation as a principle or significant objective
3295,44000-P177073,Adaptation or mitigation as a principle or significant objective
3296,44000-P173845,No adaptation or mitigation as a principle or significant objective
3297,44000-P168668,No adaptation or mitigation as a principle or significant objective
3298,44000-P178047,Adaptation or mitigation as a principle or significant objective
3299,44000-P097026,No adaptation or mitigation as a principle or significant objective
3300,44000-P171346,Adaptation or mitigation as a principle or significant objective
3301,44000-P089926,No adaptation or mitigation as a principle or significant objective
3302,44000-P129688,Adaptation or mitigation as a principle or significant objective
3303,44000-P176353,No adaptation or mitigation as a principle or significant objective
3304,44000-P151869,Adaptation or mitigation as a principle or significant objective
3305,44000-P177782,Adaptation or mitigation as a principle or significant objective
3306,44000-P173892,No adaptation or mitigation as a principle or significant objective
3307,44000-P094360,No adaptation or mitigation as a principle or significant objective
3308,44000-P173813,No adaptation or mitigation as a principle or significant objective
3309,44000-P118701,No adaptation or mitigation as a principle or significant objective
3310,44000-P117949,No adaptation or mitigation as a principle or significant objective
3311,44000-P176867,No adaptation or mitigation as a principle or significant objective
3312,44000-P094916,No adaptation or mitigation as a principle or significant objective
3313,44000-P165220,Adaptation or mitigation as a principle or significant objective
3314,44000-P106982,No adaptation or mitigation as a principle or significant objective
3315,44000-P180334,Adaptation or mitigation as a principle or significant objective
3316,44000-P096023,No adaptation or mitigation as a principle or significant objective
3317,44000-P120707,No adaptation or mitigation as a principle or significant objective
3318,44000-P071259,No adaptation or mitigation as a principle or significant objective
3319,44000-P161329,No adaptation or mitigation as a principle or significant objective
3320,44000-P174085,No adaptation or mitigation as a principle or significant objective
3321,44000-P125595,No adaptation or mitigation as a principle or significant objective
3322,44000-P152910,No adaptation or mitigation as a principle or significant objective
3323,44000-P084404,No adaptation or mitigation as a principle or significant objective
3324,44000-P160224,Adaptation or mitigation as a principle or significant objective
3325,44000-P144539,No adaptation or mitigation as a principle or significant objective
3326,44000-P118783,Adaptation or mitigation as a principle or significant objective
3327,44000-P120910,No adaptation or mitigation as a principle or significant objective
3328,44000-P106703,No adaptation or mitigation as a principle or significant objective
3329,44000-P104752,No adaptation or mitigation as a principle or significant objective
3330,44000-P173749,Adaptation or mitigation as a principle or significant objective
3331,44000-P155038,No adaptation or mitigation as a principle or significant objective
3332,44000-P175791,Adaptation or mitigation as a principle or significant objective
3333,44000-P117087,No adaptation or mitigation as a principle or significant objective
3334,44000-P132386,No adaptation or mitigation as a principle or significant objective
3335,44000-P175662,Adaptation or mitigation as a principle or significant objective
3336,44000-P106700,No adaptation or mitigation as a principle or significant objective
3337,44000-P123923,No adaptation or mitigation as a principle or significant objective
3338,44000-P125740,No adaptation or mitigation as a principle or significant objective
3339,44000-P171516,No adaptation or mitigation as a principle or significant objective
3340,44000-P180266,No adaptation or mitigation as a principle or significant objective
3341,44000-P169405,No adaptation or mitigation as a principle or significant objective
3342,44000-P173518,Adaptation or mitigation as a principle or significant objective
3343,44000-P113441,No adaptation or mitigation as a principle or significant objective
3344,44000-P170891,Adaptation or mitigation as a principle or significant objective
3345,44000-P164654,No adaptation or mitigation as a principle or significant objective
3346,44000-P162671,Adaptation or mitigation as a principle or significant objective
3347,44000-P173989,No adaptation or mitigation as a principle or significant objective
3348,44000-P132431,Adaptation or mitigation as a principle or significant objective
3349,44000-P162949,No adaptation or mitigation as a principle or significant objective
3350,44000-P154947,No adaptation or mitigation as a principle or significant objective
3351,44000-P101156,No adaptation or mitigation as a principle or significant objective
3352,44000-P093165,No adaptation or mitigation as a principle or significant objective
3353,44000-P069126,Adaptation or mitigation as a principle or significant objective
3354,44000-P143843,No adaptation or mitigation as a principle or significant objective
3355,44000-P162621,No adaptation or mitigation as a principle or significant objective
3356,44000-P078383,No adaptation or mitigation as a principle or significant objective
3357,44000-P173734,Adaptation or mitigation as a principle or significant objective
3358,44000-P150754,Adaptation or mitigation as a principle or significant objective
3359,44000-P107473,No adaptation or mitigation as a principle or significant objective
3360,44000-P099357,No adaptation or mitigation as a principle or significant objective
3361,44000-P156738,Adaptation or mitigation as a principle or significant objective
3362,44000-P172594,Adaptation or mitigation as a principle or significant objective
3363,44000-P101218,No adaptation or mitigation as a principle or significant objective
3364,44000-P152276,No adaptation or mitigation as a principle or significant objective
3365,44000-P174595,Adaptation or mitigation as a principle or significant objective
3366,44000-P071144,No adaptation or mitigation as a principle or significant objective
3367,44000-P101298,No adaptation or mitigation as a principle or significant objective
3368,44000-P145741,No adaptation or mitigation as a principle or significant objective
3369,44000-P128950,No adaptation or mitigation as a principle or significant objective
3370,44000-P169742,No adaptation or mitigation as a principle or significant objective
3371,44000-P110207,No adaptation or mitigation as a principle or significant objective
3372,44000-P125184,Adaptation or mitigation as a principle or significant objective
3373,44000-P083979,No adaptation or mitigation as a principle or significant objective
3374,44000-P175828,No adaptation or mitigation as a principle or significant objective
3375,44000-P150930,Adaptation or mitigation as a principle or significant objective
3376,44000-P173399,No adaptation or mitigation as a principle or significant objective
3377,44000-P155842,No adaptation or mitigation as a principle or significant objective
3378,44000-P169342,Adaptation or mitigation as a principle or significant objective
3379,44000-P089244,Adaptation or mitigation as a principle or significant objective
3380,44000-P154803,No adaptation or mitigation as a principle or significant objective
3381,44000-P147557,No adaptation or mitigation as a principle or significant objective
3382,44000-P149955,No adaptation or mitigation as a principle or significant objective
3383,44000-P167916,Adaptation or mitigation as a principle or significant objective
3384,44000-P101608,No adaptation or mitigation as a principle or significant objective
3385,44000-P179861,Adaptation or mitigation as a principle or significant objective
3386,44000-P132698,No adaptation or mitigation as a principle or significant objective
3387,44000-P174593,Adaptation or mitigation as a principle or significant objective
3388,44000-P034038,No adaptation or mitigation as a principle or significant objective
3389,44000-P171778,Adaptation or mitigation as a principle or significant objective
3390,44000-P173887,No adaptation or mitigation as a principle or significant objective
3391,44000-P085374,No adaptation or mitigation as a principle or significant objective
3392,44000-P157395,No adaptation or mitigation as a principle or significant objective
3393,44000-P156019,No adaptation or mitigation as a principle or significant objective
3394,44000-P175327,No adaptation or mitigation as a principle or significant objective
3395,44000-P125590,No adaptation or mitigation as a principle or significant objective
3396,44000-P127764,Adaptation or mitigation as a principle or significant objective
3397,44000-P130091,No adaptation or mitigation as a principle or significant objective
3398,44000-P160071,No adaptation or mitigation as a principle or significant objective
3399,44000-P167506,No adaptation or mitigation as a principle or significant objective
3400,44000-P179255,Adaptation or mitigation as a principle or significant objective
3401,44000-P176114,Adaptation or mitigation as a principle or significant objective
3402,44000-P166415,No adaptation or mitigation as a principle or significant objective
3403,44000-P149990,Adaptation or mitigation as a principle or significant objective
3404,44000-P124639,No adaptation or mitigation as a principle or significant objective
3405,44000-P179079,Adaptation or mitigation as a principle or significant objective
3406,44000-P092429,No adaptation or mitigation as a principle or significant objective
3407,44000-P116323,No adaptation or mitigation as a principle or significant objective
3408,44000-P145174,No adaptation or mitigation as a principle or significant objective
3409,44000-P172284,No adaptation or mitigation as a principle or significant objective
3410,44000-P173240,No adaptation or mitigation as a principle or significant objective
3411,44000-P085006,No adaptation or mitigation as a principle or significant objective
3412,44000-P144335,No adaptation or mitigation as a principle or significant objective
3413,44000-P178634,Adaptation or mitigation as a principle or significant objective
3414,44000-P096481,No adaptation or mitigation as a principle or significant objective
3415,44000-P155658,No adaptation or mitigation as a principle or significant objective
3416,44000-P163980,Adaptation or mitigation as a principle or significant objective
3417,44000-P133703,No adaptation or mitigation as a principle or significant objective
3418,44000-P151224,No adaptation or mitigation as a principle or significant objective
3419,44000-P143594,No adaptation or mitigation as a principle or significant objective
3420,44000-P152460,No adaptation or mitigation as a principle or significant objective
3421,44000-P150928,No adaptation or mitigation as a principle or significant objective
3422,44000-P119063,No adaptation or mitigation as a principle or significant objective
3423,44000-P151026,No adaptation or mitigation as a principle or significant objective
3424,44000-P086874,No adaptation or mitigation as a principle or significant objective
3425,44000-P074132,No adaptation or mitigation as a principle or significant objective
3426,44000-P129267,No adaptation or mitigation as a principle or significant objective
3427,44000-P158982,No adaptation or mitigation as a principle or significant objective
3428,44000-P175811,No adaptation or mitigation as a principle or significant objective
3429,44000-P177070,No adaptation or mitigation as a principle or significant objective
3430,44000-P145055,No adaptation or mitigation as a principle or significant objective
3431,44000-P150816,Adaptation or mitigation as a principle or significant objective
3432,44000-P124006,No adaptation or mitigation as a principle or significant objective
3433,44000-P168153,Adaptation or mitigation as a principle or significant objective
3434,44000-P133018,No adaptation or mitigation as a principle or significant objective
3435,44000-P159577,No adaptation or mitigation as a principle or significant objective
3436,44000-P128393,Adaptation or mitigation as a principle or significant objective
3437,44000-P122039,No adaptation or mitigation as a principle or significant objective
3438,44000-P177856,Adaptation or mitigation as a principle or significant objective
3439,44000-P110555,No adaptation or mitigation as a principle or significant objective
3440,44000-P089382,No adaptation or mitigation as a principle or significant objective
3441,44000-P126507,Adaptation or mitigation as a principle or significant objective
3442,44000-P173787,No adaptation or mitigation as a principle or significant objective
3443,44000-P178077,No adaptation or mitigation as a principle or significant objective
3444,44000-P158078,No adaptation or mitigation as a principle or significant objective
3445,44000-P170419,Adaptation or mitigation as a principle or significant objective
3446,44000-P154716,Adaptation or mitigation as a principle or significant objective
3447,44000-P157900,No adaptation or mitigation as a principle or significant objective
3448,44000-P170435,No adaptation or mitigation as a principle or significant objective
3449,44000-P122370,No adaptation or mitigation as a principle or significant objective
3450,44000-P147213,No adaptation or mitigation as a principle or significant objective
3451,44000-P118027,No adaptation or mitigation as a principle or significant objective
3452,44000-P102172,No adaptation or mitigation as a principle or significant objective
3453,44000-P161989,No adaptation or mitigation as a principle or significant objective
3454,44000-P083751,No adaptation or mitigation as a principle or significant objective
3455,44000-P122217,No adaptation or mitigation as a principle or significant objective
3456,44000-P179981,Adaptation or mitigation as a principle or significant objective
3457,44000-P117103,No adaptation or mitigation as a principle or significant objective
3458,44000-P126791,No adaptation or mitigation as a principle or significant objective
3459,44000-P177492,No adaptation or mitigation as a principle or significant objective
3460,44000-P096328,No adaptation or mitigation as a principle or significant objective
3461,44000-P113370,No adaptation or mitigation as a principle or significant objective
3462,44000-P117440,No adaptation or mitigation as a principle or significant objective
3463,44000-P115067,No adaptation or mitigation as a principle or significant objective
3464,44000-P173805,No adaptation or mitigation as a principle or significant objective
3465,44000-P149770,No adaptation or mitigation as a principle or significant objective
3466,44000-P111034,No adaptation or mitigation as a principle or significant objective
3467,44000-P009127,No adaptation or mitigation as a principle or significant objective
3468,44000-P127441,No adaptation or mitigation as a principle or significant objective
3469,44000-P169624,No adaptation or mitigation as a principle or significant objective
3470,44000-P081704,No adaptation or mitigation as a principle or significant objective
3471,44000-P160929,Adaptation or mitigation as a principle or significant objective
3472,44000-P175720,Adaptation or mitigation as a principle or significant objective
3473,44000-P177647,No adaptation or mitigation as a principle or significant objective
3474,44000-P147014,No adaptation or mitigation as a principle or significant objective
3475,44000-P163679,Adaptation or mitigation as a principle or significant objective
3476,44000-P123879,No adaptation or mitigation as a principle or significant objective
3477,44000-P149279,No adaptation or mitigation as a principle or significant objective
3478,44000-P178763,Adaptation or mitigation as a principle or significant objective
3479,44000-P179507,No adaptation or mitigation as a principle or significant objective
3480,44000-P112901,No adaptation or mitigation as a principle or significant objective
3481,44000-P094784,No adaptation or mitigation as a principle or significant objective
3482,44000-P130871,No adaptation or mitigation as a principle or significant objective
3483,44000-P126579,No adaptation or mitigation as a principle or significant objective
3484,44000-P145101,No adaptation or mitigation as a principle or significant objective
3485,44000-P126722,No adaptation or mitigation as a principle or significant objective
3486,44000-P171449,Adaptation or mitigation as a principle or significant objective
3487,44000-P115318,No adaptation or mitigation as a principle or significant objective
3488,44000-P107843,No adaptation or mitigation as a principle or significant objective
3489,44000-P174367,Adaptation or mitigation as a principle or significant objective
3490,44000-P083908,No adaptation or mitigation as a principle or significant objective
3491,44000-P095554,No adaptation or mitigation as a principle or significant objective
3492,44000-P161540,Adaptation or mitigation as a principle or significant objective
3493,44000-P050046,No adaptation or mitigation as a principle or significant objective
3494,44000-P112998,No adaptation or mitigation as a principle or significant objective
3495,44000-P095514,No adaptation or mitigation as a principle or significant objective
3496,44000-P180245,No adaptation or mitigation as a principle or significant objective
3497,44000-P128276,Adaptation or mitigation as a principle or significant objective
3498,44000-P116774,No adaptation or mitigation as a principle or significant objective
3499,44000-P120170,Adaptation or mitigation as a principle or significant objective
3500,44000-P156584,Adaptation or mitigation as a principle or significant objective
3501,44000-P093765,No adaptation or mitigation as a principle or significant objective
3502,44000-P160801,No adaptation or mitigation as a principle or significant objective
3503,44000-P111928,No adaptation or mitigation as a principle or significant objective
3504,44000-P152210,No adaptation or mitigation as a principle or significant objective
3505,44000-P086791,No adaptation or mitigation as a principle or significant objective
3506,44000-P118113,No adaptation or mitigation as a principle or significant objective
3507,44000-P082337,No adaptation or mitigation as a principle or significant objective
3508,44000-P143915,Adaptation or mitigation as a principle or significant objective
3509,44000-P164295,No adaptation or mitigation as a principle or significant objective
3510,44000-P095171,No adaptation or mitigation as a principle or significant objective
3511,44000-P083952,No adaptation or mitigation as a principle or significant objective
3512,44000-P171645,Adaptation or mitigation as a principle or significant objective
3513,44000-P166309,No adaptation or mitigation as a principle or significant objective
3514,44000-P151059,No adaptation or mitigation as a principle or significant objective
3515,44000-P167795,Adaptation or mitigation as a principle or significant objective
3516,44000-P171462,Adaptation or mitigation as a principle or significant objective
3517,44000-P164435,Adaptation or mitigation as a principle or significant objective
3518,44000-P081776,No adaptation or mitigation as a principle or significant objective
3519,44000-P131027,Adaptation or mitigation as a principle or significant objective
3520,44000-P157425,No adaptation or mitigation as a principle or significant objective
3521,44000-P122229,No adaptation or mitigation as a principle or significant objective
3522,44000-P122629,No adaptation or mitigation as a principle or significant objective
3523,44000-P155066,No adaptation or mitigation as a principle or significant objective
3524,44000-P125298,No adaptation or mitigation as a principle or significant objective
3525,44000-P175768,No adaptation or mitigation as a principle or significant objective
3526,44000-P164044,No adaptation or mitigation as a principle or significant objective
3527,44000-P132739,Adaptation or mitigation as a principle or significant objective
3528,44000-P175525,Adaptation or mitigation as a principle or significant objective
3529,44000-P160123,No adaptation or mitigation as a principle or significant objective
3530,44000-P152018,No adaptation or mitigation as a principle or significant objective
3531,44000-P174198,No adaptation or mitigation as a principle or significant objective
3532,44000-P180337,No adaptation or mitigation as a principle or significant objective
3533,44000-P170839,Adaptation or mitigation as a principle or significant objective
3534,44000-P087154,No adaptation or mitigation as a principle or significant objective
3535,44000-P150351,No adaptation or mitigation as a principle or significant objective
3536,44000-P164330,Adaptation or mitigation as a principle or significant objective
3537,44000-P119077,No adaptation or mitigation as a principle or significant objective
3538,44000-P164785,No adaptation or mitigation as a principle or significant objective
3539,44000-P132289,Adaptation or mitigation as a principle or significant objective
3540,44000-P148017,No adaptation or mitigation as a principle or significant objective
3541,44000-P157136,No adaptation or mitigation as a principle or significant objective
3542,44000-P176232,Adaptation or mitigation as a principle or significant objective
3543,44000-P066488,No adaptation or mitigation as a principle or significant objective
3544,44000-P166800,No adaptation or mitigation as a principle or significant objective
3545,44000-P094086,No adaptation or mitigation as a principle or significant objective
3546,44000-P145263,No adaptation or mitigation as a principle or significant objective
